cart_id,session_id,user_id,restaurant_id,items_count,cart_value,coupon_applied,discount,delivery_fee,timestamp,abandoned,abandonment_reason
344,900,5214,63,4,561.0,False,0.0,0,2026-08-15 21:12:45,False,
345,903,9652,140,3,246.0,False,0.0,0,2026-07-04 07:47:44,False,
346,904,3261,276,1,213.0,False,0.0,35,2026-05-15 21:53:38,False,
347,906,9188,90,1,130.0,False,0.0,15,2026-05-05 21:37:28,False,
348,907,6640,128,1,145.0,False,0.0,25,2026-07-24 11:49:56,False,
349,910,8705,164,1,140.0,False,0.0,49,2026-06-26 22:23:17,True,High Delivery Fee
350,912,2259,499,5,448.0,False,0.0,0,2026-03-28 07:06:54,False,
351,913,4661,62,2,339.0,True,34.0,0,2026-08-17 09:18:28,True,Changed Mind
352,914,8710,341,2,120.0,False,0.0,49,2026-06-14 12:09:18,True,High Delivery Fee
353,918,2579,214,5,1449.0,True,367.0,0,2026-07-10 07:47:47,False,
354,922,8968,200,3,251.0,True,32.0,35,2026-05-13 20:59:55,False,
355,923,9909,88,4,590.0,False,0.0,25,2026-07-28 21:38:19,False,
356,927,3166,5,1,138.0,False,0.0,25,2026-06-14 07:15:07,True,Low Cart Value
357,931,7682,319,3,417.0,False,0.0,0,2026-08-12 01:22:27,False,
358,932,5370,187,2,595.0,False,0.0,0,2026-05-03 22:55:35,False,
359,935,6741,97,1,189.0,False,0.0,0,2026-07-25 12:47:06,False,
360,936,3781,199,2,735.0,False,0.0,35,2026-04-10 20:03:53,False,
361,943,904,13,2,215.0,True,29.0,0,2026-08-01 11:46:26,False,
362,944,7507,394,2,373.0,False,0.0,15,2026-08-03 17:49:22,True,Found Better Option
363,946,2817,80,3,1566.0,False,0.0,49,2026-08-07 06:59:29,False,
364,947,7957,196,3,811.0,False,0.0,15,2026-05-27 23:43:31,False,
365,950,6205,205,2,503.0,False,0.0,0,2026-07-14 00:52:14,True,Price Too High
366,954,859,131,4,373.0,False,0.0,35,2026-07-26 16:08:40,True,High Delivery Fee
367,956,2250,144,4,347.0,True,81.0,0,2026-07-08 22:49:49,False,
368,960,4077,102,2,514.0,False,0.0,15,2026-06-07 09:28:01,False,
369,963,7040,174,2,721.0,False,0.0,49,2026-06-14 00:30:48,False,
370,964,7581,210,3,1132.0,False,0.0,0,2026-04-01 07:28:50,False,
371,970,621,210,3,931.0,False,0.0,25,2026-05-28 19:59:14,False,
372,978,5049,224,2,323.0,True,87.0,15,2026-04-10 11:04:00,False,
373,979,6284,333,3,913.0,False,0.0,0,2026-05-19 13:51:38,False,
374,980,9231,305,2,299.0,False,0.0,59,2026-03-18 19:01:24,False,
375,983,9762,438,5,1408.0,True,172.0,35,2026-05-08 12:34:16,False,
376,985,4822,237,3,1105.0,False,0.0,0,2026-07-05 20:10:45,False,
377,986,8860,136,1,190.0,False,0.0,25,2026-04-09 17:13:04,False,
378,988,7004,35,3,1246.0,False,0.0,0,2026-04-30 19:58:16,False,
379,989,8152,79,3,355.0,False,0.0,25,2026-05-23 14:53:11,True,Price Too High
380,990,3831,234,4,1354.0,True,334.0,0,2026-07-09 12:31:15,False,
381,991,7353,204,3,302.0,True,63.0,0,2026-06-09 13:55:58,False,
382,992,6010,248,4,514.0,False,0.0,35,2026-05-03 13:34:39,True,High Delivery Fee
383,993,5577,356,1,82.0,False,0.0,15,2026-03-18 07:56:22,False,
384,999,7307,173,3,403.0,False,0.0,49,2026-07-06 14:37:18,True,High Delivery Fee
385,1001,9021,374,1,361.0,False,0.0,35,2026-06-04 22:56:27,True,High Delivery Fee
386,1002,1880,464,5,888.0,False,0.0,49,2026-08-22 13:53:36,False,
387,1003,8047,167,1,210.0,False,0.0,0,2026-04-02 13:37:16,False,
388,1004,4010,130,2,303.0,False,0.0,25,2026-06-14 23:29:59,False,
389,1007,3949,177,2,313.0,True,71.0,25,2026-08-02 17:21:11,True,Long Delivery Time
390,1009,5143,439,2,230.0,False,0.0,0,2026-05-19 19:31:10,False,
391,1010,9346,275,2,451.0,False,0.0,15,2026-05-28 16:01:40,False,
392,1013,758,7,4,878.0,False,0.0,0,2026-05-14 10:09:36,False,
393,1015,9206,403,2,181.0,False,0.0,25,2026-07-30 09:26:15,False,
394,1020,7126,286,2,339.0,True,67.0,0,2026-05-17 19:39:46,False,
395,1030,8531,402,4,489.0,False,0.0,0,2026-03-28 11:54:48,False,
396,1032,2727,323,2,574.0,True,123.0,0,2026-08-15 15:26:15,False,
397,1033,4308,316,2,652.0,False,0.0,15,2026-06-01 13:17:13,True,Long Delivery Time
398,1038,8210,343,5,730.0,True,99.0,49,2026-05-18 19:13:01,False,
399,1039,2641,368,2,312.0,False,0.0,0,2026-06-16 21:18:02,False,
400,1041,1486,280,2,398.0,False,0.0,49,2026-04-26 08:55:46,False,
401,1046,6738,37,2,418.0,False,0.0,0,2026-05-02 11:15:17,False,
402,1048,4465,220,3,789.0,True,197.0,25,2026-06-21 21:44:28,False,
403,1049,516,328,3,725.0,False,0.0,15,2026-08-29 19:20:33,False,
404,1051,9197,123,4,1134.0,False,0.0,35,2026-06-20 12:15:38,False,
405,1052,4972,56,4,920.0,True,141.0,0,2026-04-21 17:04:43,False,
406,1053,3114,50,1,170.0,True,30.0,35,2026-05-06 21:09:43,False,
407,1056,5472,473,1,282.0,False,0.0,0,2026-06-06 10:32:43,True,Changed Mind
408,1058,5783,378,1,277.0,True,45.0,15,2026-07-07 23:02:49,False,
409,1059,5154,323,1,325.0,True,90.0,0,2026-03-21 12:25:46,False,
410,1061,814,286,2,387.0,True,55.0,49,2026-08-21 13:52:50,True,High Delivery Fee
411,1066,3246,465,3,297.0,False,0.0,35,2026-08-24 12:40:28,False,
412,1068,7237,477,3,294.0,True,77.0,25,2026-03-14 09:33:19,False,
413,1070,3334,5,3,311.0,False,0.0,0,2026-07-08 12:44:26,True,Price Too High
414,1071,6137,138,3,518.0,False,0.0,15,2026-07-29 15:58:48,False,
415,1073,3610,280,2,404.0,False,0.0,49,2026-06-09 20:06:10,False,
416,1076,304,203,2,556.0,False,0.0,0,2026-06-24 20:21:03,False,
417,1077,2728,425,3,879.0,False,0.0,15,2026-05-09 15:24:36,True,Found Better Option
418,1079,1904,212,2,419.0,False,0.0,0,2026-04-10 17:37:08,False,
419,1080,505,127,1,136.0,True,17.0,15,2026-04-13 22:27:12,False,
420,1082,3595,13,5,491.0,False,0.0,0,2026-07-06 11:32:49,False,
421,1084,4014,398,2,581.0,False,0.0,0,2026-03-19 12:38:22,False,
422,1085,4786,258,5,990.0,False,0.0,0,2026-08-06 10:31:04,False,
423,1086,8742,234,1,515.0,False,0.0,0,2026-08-28 15:50:32,False,
424,1087,5937,331,5,1183.0,False,0.0,25,2026-03-25 17:03:28,False,
425,1089,4589,447,3,581.0,False,0.0,15,2026-04-04 20:52:33,False,
426,1090,5544,199,3,950.0,True,143.0,35,2026-03-20 12:13:07,True,High Delivery Fee
427,1091,921,164,2,302.0,True,40.0,49,2026-05-22 22:42:44,True,High Delivery Fee
428,1098,548,465,2,298.0,False,0.0,35,2026-07-29 21:06:45,False,
429,1101,4257,121,4,878.0,True,149.0,59,2026-07-02 12:38:56,False,
430,1103,653,49,2,421.0,False,0.0,0,2026-07-31 18:15:31,False,
431,1105,4933,268,1,209.0,False,0.0,0,2026-04-25 12:06:01,True,Price Too High
432,1106,4068,129,1,85.0,True,24.0,25,2026-08-18 13:27:58,False,
433,1107,1861,409,3,544.0,True,113.0,59,2026-03-01 12:51:14,False,
434,1108,1437,465,3,453.0,True,74.0,35,2026-04-25 21:44:57,True,High Delivery Fee
435,1109,1822,115,2,272.0,False,0.0,25,2026-04-04 10:00:18,False,
436,1110,931,148,4,263.0,False,0.0,49,2026-08-17 21:23:43,False,
437,1111,8822,441,3,509.0,False,0.0,49,2026-06-27 20:29:09,True,High Delivery Fee
438,1113,9840,385,4,536.0,False,0.0,49,2026-08-20 17:41:21,True,High Delivery Fee
439,1114,9772,328,4,1344.0,False,0.0,0,2026-04-23 09:32:38,False,
440,1115,2807,487,1,141.0,False,0.0,25,2026-05-16 08:12:21,True,Low Cart Value
441,1120,5005,424,2,397.0,False,0.0,0,2026-04-12 11:42:13,True,Found Better Option
442,1128,743,491,4,839.0,False,0.0,35,2026-07-22 13:41:46,True,High Delivery Fee
443,1132,7197,447,3,550.0,True,101.0,15,2026-03-14 16:33:22,False,
444,1133,8082,478,1,287.0,False,0.0,15,2026-05-23 16:40:19,False,
445,1135,8274,5,1,132.0,False,0.0,25,2026-05-14 13:15:55,True,Low Cart Value
446,1137,7896,288,4,409.0,False,0.0,0,2026-07-26 17:46:18,True,Changed Mind
447,1138,7463,33,1,145.0,False,0.0,25,2026-05-27 22:58:38,True,Low Cart Value
448,1148,3578,53,2,1162.0,False,0.0,0,2026-07-13 20:05:02,False,
449,1150,4202,445,1,193.0,False,0.0,15,2026-07-19 21:12:51,False,
450,1151,19,286,2,447.0,True,124.0,49,2026-03-03 07:27:45,False,
451,1152,7527,374,3,691.0,False,0.0,35,2026-03-14 18:23:23,False,
452,1154,7070,174,1,592.0,False,0.0,49,2026-04-10 19:08:11,False,
453,1157,756,171,3,661.0,False,0.0,35,2026-06-05 15:40:18,False,
454,1159,9273,446,3,496.0,True,79.0,15,2026-08-01 13:11:58,False,
455,1160,2680,439,2,382.0,True,56.0,15,2026-03-20 13:00:58,False,
456,1161,7353,344,2,303.0,False,0.0,15,2026-04-13 16:24:14,False,
457,1163,9029,137,4,339.0,True,81.0,15,2026-04-24 16:08:36,False,
458,1166,322,355,5,1453.0,False,0.0,0,2026-05-17 06:04:19,False,
459,1169,6101,490,1,677.0,False,0.0,25,2026-07-17 13:39:34,True,Changed Mind
460,1170,8079,468,3,615.0,False,0.0,15,2026-03-22 11:22:22,False,
461,1174,9149,488,1,135.0,False,0.0,0,2026-03-19 21:39:15,False,
462,1180,6500,137,2,120.0,True,28.0,15,2026-06-03 10:32:19,False,
463,1188,8654,59,1,220.0,False,0.0,49,2026-07-26 14:01:22,False,
464,1191,4639,439,1,155.0,True,17.0,15,2026-04-28 12:32:13,False,
465,1192,3622,75,3,833.0,True,157.0,0,2026-03-27 19:08:39,False,
466,1193,3435,101,2,276.0,True,67.0,0,2026-08-28 12:38:59,False,
467,1196,2734,9,2,590.0,True,166.0,0,2026-05-24 07:48:02,False,
468,1198,4939,10,2,171.0,False,0.0,25,2026-05-21 14:04:22,True,Price Too High
469,1201,9959,12,1,249.0,True,49.0,0,2026-06-22 06:49:21,False,
470,1202,6668,102,2,565.0,True,112.0,15,2026-05-11 11:15:19,False,
471,1203,8811,161,2,784.0,True,225.0,59,2026-06-28 13:48:00,False,
472,1207,2211,36,4,1157.0,False,0.0,0,2026-03-09 23:20:20,False,
473,1209,9274,41,3,934.0,False,0.0,49,2026-06-30 12:16:45,False,
474,1211,9885,97,5,751.0,False,0.0,0,2026-07-18 18:57:13,False,
475,1212,1104,65,2,1123.0,True,328.0,0,2026-05-23 14:22:29,False,
476,1216,247,197,1,131.0,False,0.0,59,2026-03-29 15:26:18,False,
477,1218,3393,389,1,185.0,False,0.0,15,2026-07-25 00:37:27,False,
478,1221,1934,159,4,803.0,False,0.0,59,2026-03-26 23:57:08,False,
479,1225,8498,36,4,1197.0,False,0.0,0,2026-08-04 11:22:53,False,
480,1230,3096,47,4,799.0,True,197.0,0,2026-07-11 14:22:27,True,Price Too High
481,1233,1890,473,1,296.0,True,81.0,0,2026-06-16 11:26:38,False,
482,1235,8675,451,2,914.0,False,0.0,0,2026-04-10 23:35:23,False,
483,1238,2034,417,1,162.0,False,0.0,0,2026-05-22 20:32:43,False,
484,1239,4759,227,2,170.0,True,40.0,0,2026-08-13 19:31:58,False,
485,1241,6652,429,3,1785.0,False,0.0,0,2026-03-25 19:06:28,False,
486,1242,3176,80,2,1117.0,True,195.0,0,2026-07-04 21:52:15,False,
487,1243,1715,366,4,587.0,False,0.0,0,2026-08-16 11:48:09,True,Found Better Option
488,1248,2298,345,3,1567.0,True,187.0,0,2026-05-11 07:31:38,False,
489,1255,920,115,3,366.0,False,0.0,25,2026-05-21 13:33:51,False,
490,1256,6530,222,2,285.0,False,0.0,35,2026-07-19 11:55:03,False,
491,1262,5193,165,2,440.0,True,79.0,15,2026-08-14 12:08:15,False,
492,1265,4889,162,1,245.0,True,39.0,35,2026-07-27 18:14:44,False,
493,1271,2859,264,4,652.0,True,138.0,59,2026-04-20 17:21:13,True,High Delivery Fee
494,1274,8886,199,3,858.0,True,119.0,0,2026-07-19 14:42:58,False,
495,1276,5787,487,1,188.0,False,0.0,25,2026-06-30 10:02:58,False,
496,1277,75,308,1,89.0,True,12.0,15,2026-05-25 11:11:10,False,
497,1278,3691,448,3,267.0,False,0.0,35,2026-03-11 12:12:23,False,
498,1280,8532,98,3,702.0,False,0.0,0,2026-04-25 12:35:35,False,
499,1283,8256,162,5,2051.0,True,274.0,0,2026-07-27 18:22:00,False,
500,1285,190,231,2,457.0,True,128.0,0,2026-04-01 12:17:33,False,
501,1286,8272,188,1,78.0,True,13.0,25,2026-06-13 20:45:13,True,Low Cart Value
502,1291,5715,59,3,433.0,False,0.0,49,2026-08-17 22:20:42,True,High Delivery Fee
503,1299,8340,136,3,359.0,False,0.0,25,2026-06-28 12:23:53,False,
504,1303,9172,28,2,380.0,False,0.0,0,2026-04-18 10:19:29,False,
505,1307,1760,68,5,502.0,True,136.0,0,2026-05-21 12:58:44,False,
506,1309,9111,246,2,562.0,False,0.0,0,2026-05-24 07:58:18,True,Price Too High
507,1310,6546,327,3,622.0,False,0.0,0,2026-08-15 14:48:30,False,
508,1311,7058,88,1,242.0,False,0.0,25,2026-04-22 21:10:03,False,
509,1312,3865,359,4,880.0,False,0.0,0,2026-06-03 19:24:05,False,
510,1314,4452,416,5,1536.0,False,0.0,0,2026-05-27 00:02:06,False,
511,1316,3428,124,3,526.0,False,0.0,0,2026-05-16 12:39:48,True,Changed Mind
512,1317,3189,427,2,607.0,True,123.0,59,2026-04-17 22:52:48,False,
513,1319,6680,142,4,1970.0,True,436.0,0,2026-04-23 21:07:51,False,
514,1320,4848,275,1,173.0,True,49.0,15,2026-08-02 18:52:33,False,
515,1321,6316,153,2,564.0,False,0.0,0,2026-07-17 10:08:44,False,
516,1327,4592,449,4,369.0,False,0.0,25,2026-05-11 19:16:19,False,
517,1329,4493,174,2,886.0,False,0.0,49,2026-05-14 18:07:18,False,
518,1335,6372,300,3,770.0,False,0.0,25,2026-04-01 10:57:36,False,
519,1341,1870,106,2,394.0,False,0.0,0,2026-03-02 08:01:49,False,
520,1342,1077,493,4,368.0,False,0.0,35,2026-05-24 20:05:50,False,
521,1343,813,446,2,504.0,False,0.0,0,2026-06-26 10:57:59,False,
522,1349,2858,328,3,801.0,False,0.0,0,2026-04-07 08:30:47,False,
523,1353,6750,419,4,1343.0,True,265.0,25,2026-05-03 20:39:21,False,
524,1359,4808,478,3,903.0,False,0.0,15,2026-04-17 12:09:21,False,
525,1362,2917,322,5,977.0,False,0.0,0,2026-05-10 16:08:26,False,
526,1364,1332,480,2,209.0,False,0.0,0,2026-05-04 08:55:57,False,
527,1366,1857,384,2,582.0,False,0.0,0,2026-07-19 13:08:43,False,
528,1369,9561,317,2,332.0,False,0.0,15,2026-06-16 10:07:48,False,
529,1372,1267,385,2,397.0,True,49.0,0,2026-03-20 16:11:33,False,
530,1374,8643,290,4,1581.0,True,431.0,35,2026-04-13 18:09:17,False,
531,1375,4978,500,2,971.0,False,0.0,35,2026-06-04 22:40:44,False,
532,1381,4694,141,4,1462.0,False,0.0,0,2026-04-24 21:29:03,False,
533,1382,1952,125,4,610.0,False,0.0,15,2026-05-01 11:29:11,False,
534,1390,3188,78,2,185.0,False,0.0,25,2026-07-25 18:30:35,False,
535,1392,5559,168,2,787.0,False,0.0,49,2026-03-18 23:15:30,True,High Delivery Fee
536,1393,6649,383,2,358.0,False,0.0,15,2026-03-22 05:22:33,False,
537,1394,6351,418,2,113.0,True,24.0,35,2026-08-08 10:46:44,True,High Delivery Fee
538,1395,7852,406,4,484.0,False,0.0,0,2026-06-21 12:02:41,False,
539,1399,8712,106,5,950.0,True,130.0,59,2026-06-24 20:22:07,False,
540,1400,8061,209,3,926.0,False,0.0,0,2026-07-25 12:21:45,False,
541,1401,9762,108,2,292.0,True,44.0,0,2026-04-27 12:55:00,True,Price Too High
542,1409,7706,195,5,406.0,True,41.0,35,2026-08-23 13:43:21,True,High Delivery Fee
543,1410,6319,389,3,693.0,True,108.0,0,2026-05-25 11:47:05,False,
544,1411,5608,357,2,510.0,False,0.0,0,2026-04-08 21:15:02,True,Found Better Option
545,1414,1856,225,4,686.0,True,177.0,0,2026-07-10 08:56:02,False,
546,1422,8615,38,3,1499.0,True,239.0,0,2026-04-06 19:22:11,False,
547,1423,437,270,1,537.0,False,0.0,25,2026-05-12 22:01:13,False,
548,1427,6080,212,2,442.0,True,109.0,0,2026-07-10 09:56:22,False,
549,1429,3554,479,1,113.0,False,0.0,0,2026-08-11 16:29:08,False,
550,1433,9144,479,1,133.0,False,0.0,0,2026-03-22 14:50:22,True,Low Cart Value
551,1443,591,67,1,143.0,True,24.0,15,2026-07-01 00:02:24,False,
552,1445,8658,495,2,476.0,False,0.0,35,2026-03-28 17:04:16,False,
553,1447,355,213,1,555.0,False,0.0,0,2026-07-07 19:20:27,False,
554,1448,9032,312,4,1479.0,True,228.0,0,2026-03-06 23:12:33,False,
555,1449,6133,122,1,66.0,True,17.0,49,2026-07-02 18:16:50,False,
556,1453,252,176,1,99.0,False,0.0,25,2026-03-29 07:06:43,True,Low Cart Value
557,1456,901,41,2,505.0,False,0.0,49,2026-07-16 13:21:42,False,
558,1458,3424,304,2,547.0,False,0.0,25,2026-06-19 08:56:28,False,
559,1459,7028,477,1,130.0,False,0.0,25,2026-05-05 03:10:17,False,
560,1460,1970,495,1,208.0,False,0.0,35,2026-03-19 10:34:58,False,
561,1462,5102,103,1,258.0,False,0.0,0,2026-04-25 11:35:31,False,
562,1463,6900,42,1,406.0,True,73.0,25,2026-04-09 17:26:55,False,
563,1469,7271,111,3,1480.0,False,0.0,25,2026-06-21 12:36:43,False,
564,1471,4996,262,1,95.0,False,0.0,49,2026-03-07 12:35:33,False,
565,1474,4425,366,3,542.0,True,109.0,15,2026-08-06 19:14:37,False,
566,1478,1136,86,4,706.0,True,84.0,25,2026-08-04 19:20:41,False,
567,1479,1908,442,2,243.0,True,25.0,25,2026-08-10 11:35:23,True,Changed Mind
568,1480,5601,439,5,794.0,True,116.0,0,2026-05-03 08:43:00,True,Found Better Option
569,1481,6940,198,1,181.0,True,33.0,0,2026-03-24 16:23:53,False,
570,1483,7237,424,2,398.0,False,0.0,0,2026-05-31 05:28:12,True,Price Too High
571,1487,4740,252,3,515.0,False,0.0,0,2026-04-11 20:40:02,True,Found Better Option
572,1488,7015,17,2,430.0,True,47.0,0,2026-04-26 21:33:22,False,
573,1491,8373,202,1,56.0,False,0.0,59,2026-08-17 18:39:41,True,High Delivery Fee
574,1497,2386,78,3,289.0,False,0.0,25,2026-04-21 21:45:44,False,
575,1499,2476,268,2,587.0,True,84.0,0,2026-05-23 13:19:36,False,
576,1502,2333,351,2,807.0,True,176.0,0,2026-03-10 12:08:47,False,
577,1507,226,435,4,454.0,False,0.0,0,2026-03-28 21:03:27,True,Changed Mind
578,1509,2515,255,2,523.0,False,0.0,35,2026-05-25 22:57:09,True,High Delivery Fee
579,1512,9152,135,4,299.0,True,56.0,35,2026-03-28 20:39:23,False,
580,1513,3540,110,2,1350.0,False,0.0,35,2026-03-09 18:15:50,False,
581,1515,8009,467,2,692.0,False,0.0,0,2026-08-02 21:44:52,False,
582,1516,9014,107,3,1262.0,True,268.0,49,2026-05-01 13:24:06,False,
583,1517,2149,257,2,313.0,False,0.0,0,2026-05-08 08:51:47,True,Changed Mind
584,1518,859,200,3,207.0,True,49.0,35,2026-07-06 19:38:06,False,
585,1523,2435,288,2,284.0,True,59.0,25,2026-06-14 20:42:17,False,
586,1525,3619,179,3,1550.0,False,0.0,0,2026-04-23 18:08:03,False,
587,1527,2404,21,1,301.0,True,37.0,0,2026-07-06 12:05:14,False,
588,1529,1663,94,2,323.0,False,0.0,0,2026-03-03 17:04:15,False,
589,1530,6513,476,3,1104.0,True,178.0,59,2026-04-18 12:48:59,False,
590,1532,3603,297,2,275.0,False,0.0,0,2026-04-01 13:31:55,False,
591,1533,7885,459,1,215.0,True,59.0,0,2026-05-31 18:23:41,True,Found Better Option
592,1538,7,4,1,126.0,True,20.0,25,2026-04-12 18:29:16,False,
593,1550,4362,211,3,927.0,False,0.0,0,2026-07-17 05:30:32,False,
594,1555,2626,306,4,417.0,True,43.0,0,2026-04-16 17:38:41,False,
595,1557,1126,150,2,290.0,False,0.0,0,2026-07-15 23:36:53,False,
596,1558,6788,390,3,508.0,False,0.0,25,2026-05-29 16:50:43,False,
597,1561,2767,203,3,765.0,False,0.0,0,2026-08-09 08:57:49,False,
598,1565,1746,335,3,455.0,False,0.0,15,2026-07-08 12:31:35,False,
599,1568,8666,10,4,561.0,False,0.0,0,2026-08-02 08:57:31,False,
600,1574,2299,473,5,1383.0,True,217.0,0,2026-07-25 21:43:40,False,
601,1576,4643,424,2,450.0,False,0.0,25,2026-04-05 22:32:05,False,
602,1581,7539,266,2,756.0,False,0.0,25,2026-03-19 02:05:13,False,
603,1585,922,183,1,216.0,False,0.0,0,2026-07-04 08:47:13,False,
604,1587,404,420,1,127.0,True,25.0,15,2026-03-02 23:03:00,False,
605,1588,1175,299,4,1453.0,False,0.0,25,2026-03-26 13:22:30,False,
606,1590,1200,114,3,578.0,True,158.0,49,2026-06-20 08:23:49,True,High Delivery Fee
607,1593,2738,295,3,494.0,True,60.0,0,2026-06-24 18:40:57,True,Found Better Option
608,1594,3245,385,2,306.0,False,0.0,49,2026-04-28 19:29:52,False,
609,1596,9926,228,2,400.0,True,99.0,35,2026-06-04 19:38:10,False,
610,1598,6754,47,2,437.0,False,0.0,25,2026-08-16 17:27:21,False,
611,1599,8224,138,2,559.0,True,70.0,15,2026-04-14 10:27:08,False,
612,1600,712,421,5,1407.0,True,294.0,0,2026-08-21 08:46:31,False,
613,1601,3508,80,2,1416.0,False,0.0,0,2026-08-08 10:53:20,False,
614,1603,2520,494,2,414.0,True,79.0,25,2026-03-31 21:03:47,False,
615,1606,2240,155,2,288.0,True,65.0,0,2026-05-14 20:58:43,False,
616,1607,4914,360,3,271.0,False,0.0,0,2026-06-21 13:25:22,False,
617,1609,1437,353,2,514.0,False,0.0,0,2026-03-29 22:28:24,False,
618,1614,9094,388,1,150.0,False,0.0,25,2026-05-19 15:37:11,False,
619,1618,8607,455,3,421.0,False,0.0,0,2026-05-03 20:52:19,False,
620,1620,6575,375,1,103.0,False,0.0,35,2026-07-10 14:12:33,True,High Delivery Fee
621,1625,2426,448,2,189.0,False,0.0,35,2026-08-13 14:00:54,False,
622,1626,7608,286,3,639.0,False,0.0,49,2026-05-21 22:42:42,True,High Delivery Fee
623,1628,2502,314,4,565.0,False,0.0,0,2026-08-21 20:53:31,False,
624,1629,6345,292,3,457.0,False,0.0,0,2026-04-24 18:41:48,False,
625,1630,3151,443,3,478.0,False,0.0,0,2026-03-29 12:24:44,False,
626,1631,8553,382,2,616.0,False,0.0,0,2026-08-16 20:22:10,True,Long Delivery Time
627,1632,9865,162,2,451.0,False,0.0,0,2026-05-15 19:12:02,False,
628,1633,3065,11,2,365.0,True,103.0,0,2026-05-01 20:52:08,True,Long Delivery Time
629,1635,4708,226,3,342.0,False,0.0,49,2026-08-12 15:02:59,False,
630,1637,6222,284,3,461.0,True,78.0,49,2026-07-17 19:39:40,False,
631,1638,2135,408,2,362.0,False,0.0,35,2026-08-10 18:04:41,True,High Delivery Fee
632,1639,8955,406,2,176.0,False,0.0,15,2026-05-25 23:18:30,True,Price Too High
633,1641,7256,230,2,380.0,True,58.0,15,2026-03-01 13:30:23,False,
634,1642,3634,34,3,917.0,True,251.0,15,2026-08-16 11:22:57,False,
635,1643,5041,337,1,268.0,False,0.0,25,2026-04-22 12:35:45,True,Price Too High
636,1645,5343,319,2,241.0,False,0.0,35,2026-07-23 11:32:40,False,
637,1646,3799,258,2,396.0,False,0.0,35,2026-08-11 09:42:28,False,
638,1649,4350,405,4,1411.0,True,414.0,25,2026-05-03 20:57:04,False,
639,1650,3046,497,1,60.0,False,0.0,25,2026-05-10 10:24:06,False,
640,1652,3896,55,1,151.0,True,44.0,15,2026-06-23 09:22:00,True,Changed Mind
641,1654,2532,202,1,69.0,False,0.0,59,2026-04-15 15:16:03,True,High Delivery Fee
642,1658,6982,419,5,1430.0,True,422.0,25,2026-04-19 11:06:14,False,
643,1661,1626,139,3,554.0,True,142.0,15,2026-04-07 13:26:21,False,
644,1662,3324,189,2,270.0,False,0.0,0,2026-04-17 07:36:12,False,
645,1667,6847,472,3,973.0,False,0.0,0,2026-07-09 20:24:05,False,
646,1668,7188,11,1,166.0,False,0.0,35,2026-05-27 12:08:03,True,High Delivery Fee
647,1670,4037,69,2,404.0,False,0.0,0,2026-03-01 13:33:02,False,
648,1673,8416,201,1,516.0,False,0.0,0,2026-03-13 04:15:59,True,Found Better Option
649,1675,1340,116,4,778.0,False,0.0,0,2026-04-21 16:37:45,False,
650,1676,2046,169,2,445.0,False,0.0,15,2026-03-03 17:00:44,False,
651,1679,6988,331,4,759.0,False,0.0,25,2026-03-19 19:34:38,True,Price Too High
652,1681,9514,59,1,238.0,False,0.0,0,2026-03-20 18:18:34,False,
653,1686,5086,428,1,203.0,True,45.0,0,2026-08-27 14:54:53,False,
654,1688,4531,365,1,145.0,False,0.0,25,2026-06-20 20:31:19,True,Low Cart Value
655,1693,3369,169,2,458.0,True,52.0,15,2026-03-27 23:01:56,False,
656,1695,8127,334,2,369.0,True,69.0,0,2026-05-22 14:41:20,False,
657,1699,4788,225,3,350.0,False,0.0,49,2026-06-25 20:50:37,True,High Delivery Fee
658,1700,7481,154,2,168.0,False,0.0,15,2026-03-28 13:08:29,False,
659,1703,6854,378,3,515.0,False,0.0,15,2026-04-22 08:57:33,True,Price Too High
660,1707,4643,344,1,180.0,False,0.0,15,2026-04-11 12:23:57,False,
661,1709,9984,268,3,640.0,False,0.0,0,2026-08-13 19:33:09,False,
662,1716,3226,445,2,467.0,False,0.0,0,2026-05-23 11:11:36,True,Long Delivery Time
