order_id,session_id,user_id,cart_id,restaurant_id,cuisine,items_count,cart_value,discount,delivery_fee,final_order_value,payment_method,delivery_time_mins,rating_given,coupon_applied,timestamp,city
219,803,2820,312,96,Chinese,3,440.0,0.0,35,475.0,UPI,41,,False,2026-05-14 18:45:47,Mumbai
220,804,4907,313,279,Italian,3,702.0,195.0,0,507.0,Wallet,24,,True,2026-07-24 20:09:25,Mumbai
221,805,4122,314,403,Fast Food,2,158.0,0.0,25,183.0,UPI,28,3.0,False,2026-03-25 20:17:09,Delhi NCR
222,817,2088,315,193,Thai,2,502.0,0.0,0,502.0,UPI,44,4.0,False,2026-06-22 18:47:02,Hyderabad
223,826,7756,317,411,Biryani,4,643.0,0.0,49,692.0,UPI,22,4.0,False,2026-05-23 08:23:32,Chennai
224,829,4919,319,385,Chinese,4,496.0,0.0,0,496.0,Wallet,42,,False,2026-04-25 12:57:37,Delhi NCR
225,832,6160,320,70,Pizza,2,378.0,0.0,15,393.0,UPI,44,,False,2026-08-10 20:10:33,Mumbai
226,834,9458,321,162,North Indian,2,806.0,0.0,35,841.0,UPI,42,5.0,False,2026-06-04 11:43:30,Delhi NCR
227,838,3326,322,175,Chinese,1,100.0,0.0,25,125.0,Debit Card,37,4.0,False,2026-05-14 11:23:40,Mumbai
228,843,7113,325,198,Fast Food,4,799.0,203.0,0,596.0,Credit Card,12,,True,2026-06-09 14:38:22,Mumbai
229,845,6163,326,399,Fast Food,5,877.0,0.0,0,877.0,UPI,20,4.0,False,2026-06-25 12:49:56,Delhi NCR
230,848,6884,328,368,Street Food,2,387.0,51.0,15,351.0,COD,33,5.0,True,2026-08-25 19:47:36,Delhi NCR
231,852,2427,330,268,Biryani,1,172.0,0.0,0,172.0,Debit Card,20,4.0,False,2026-07-08 09:34:49,Chennai
232,859,5593,332,52,North Indian,4,696.0,0.0,25,721.0,UPI,27,,False,2026-05-12 21:37:30,Mumbai
233,874,7146,336,423,Chinese,4,554.0,137.0,0,417.0,Wallet,52,,True,2026-08-10 10:13:48,Delhi NCR
234,875,6903,337,453,Thai,3,433.0,0.0,35,468.0,Wallet,26,,False,2026-05-14 21:12:04,Pune
235,878,4998,338,498,Street Food,2,648.0,147.0,0,501.0,UPI,36,5.0,True,2026-07-17 19:14:35,Bangalore
236,881,9433,339,334,Italian,1,201.0,31.0,0,170.0,Debit Card,35,5.0,True,2026-07-25 13:53:23,Mumbai
237,883,1114,340,26,Chinese,2,313.0,0.0,25,338.0,Debit Card,29,4.0,False,2026-04-15 17:09:58,Mumbai
238,898,2774,343,123,Desserts,1,302.0,0.0,35,337.0,Debit Card,32,5.0,False,2026-05-30 17:43:37,Bangalore
239,900,5214,344,63,Chinese,4,561.0,0.0,0,561.0,COD,19,5.0,False,2026-08-15 21:16:55,Pune
240,903,9652,345,140,Pizza,3,246.0,0.0,0,246.0,UPI,35,,False,2026-07-04 07:51:15,Chennai
241,904,3261,346,276,Pizza,1,213.0,0.0,35,248.0,COD,26,5.0,False,2026-05-15 21:57:40,Jaipur
242,906,9188,347,90,Biryani,1,130.0,0.0,15,145.0,Wallet,35,,False,2026-05-05 21:41:14,Mumbai
243,907,6640,348,128,Desserts,1,145.0,0.0,25,170.0,UPI,29,5.0,False,2026-07-24 11:55:21,Hyderabad
244,912,2259,350,499,North Indian,5,448.0,0.0,0,448.0,Debit Card,19,,False,2026-03-28 07:09:19,Hyderabad
245,918,2579,353,214,Desserts,5,1449.0,367.0,0,1082.0,UPI,59,2.0,True,2026-07-10 07:51:52,Delhi NCR
246,922,8968,354,200,Street Food,3,251.0,32.0,35,254.0,Credit Card,22,,True,2026-05-13 21:05:03,Bangalore
247,923,9909,355,88,Biryani,4,590.0,0.0,25,615.0,Credit Card,39,,False,2026-07-28 21:43:31,Bangalore
248,931,7682,357,319,North Indian,3,417.0,0.0,0,417.0,Wallet,35,,False,2026-08-12 01:26:34,Pune
249,932,5370,358,187,North Indian,2,595.0,0.0,0,595.0,UPI,20,,False,2026-05-03 22:58:16,Delhi NCR
250,935,6741,359,97,South Indian,1,189.0,0.0,0,189.0,Wallet,36,3.0,False,2026-07-25 12:53:51,Hyderabad
251,947,7957,364,196,North Indian,3,811.0,0.0,15,826.0,UPI,57,3.0,False,2026-05-27 23:49:46,Hyderabad
252,956,2250,367,144,Chinese,4,347.0,81.0,0,266.0,UPI,25,5.0,True,2026-07-08 22:55:51,Mumbai
253,960,4077,368,102,Street Food,2,514.0,0.0,15,529.0,UPI,28,4.0,False,2026-06-07 09:32:16,Kolkata
254,963,7040,369,174,Desserts,2,721.0,0.0,49,770.0,Wallet,20,,False,2026-06-14 00:34:21,Mumbai
255,964,7581,370,210,Continental,3,1132.0,0.0,0,1132.0,Credit Card,27,5.0,False,2026-04-01 07:32:45,Bangalore
256,970,621,371,210,Continental,3,931.0,0.0,25,956.0,Debit Card,31,5.0,False,2026-05-28 20:04:47,Bangalore
257,978,5049,372,224,Desserts,2,323.0,87.0,15,251.0,UPI,33,,True,2026-04-10 11:09:26,Mumbai
258,979,6284,373,333,Chinese,3,913.0,0.0,0,913.0,COD,47,2.0,False,2026-05-19 13:57:53,Ahmedabad
259,980,9231,374,305,Mughlai,2,299.0,0.0,59,358.0,Credit Card,51,3.0,False,2026-03-18 19:05:05,Hyderabad
260,983,9762,375,438,Fast Food,5,1408.0,172.0,35,1271.0,Wallet,66,4.0,True,2026-05-08 12:37:34,Bangalore
261,985,4822,376,237,South Indian,3,1105.0,0.0,0,1105.0,Credit Card,51,,False,2026-07-05 20:15:11,Mumbai
262,986,8860,377,136,Fast Food,1,190.0,0.0,25,215.0,Debit Card,34,5.0,False,2026-04-09 17:18:59,Hyderabad
263,990,3831,380,234,Fast Food,4,1354.0,334.0,0,1020.0,UPI,33,5.0,True,2026-07-09 12:36:30,Hyderabad
264,991,7353,381,204,Healthy Food,3,302.0,63.0,0,239.0,Credit Card,41,,True,2026-06-09 14:00:23,Mumbai
265,993,5577,383,356,Biryani,1,82.0,0.0,15,97.0,Credit Card,42,,False,2026-03-18 08:00:30,Delhi NCR
266,1003,8047,387,167,Biryani,1,210.0,0.0,0,210.0,Credit Card,33,,False,2026-04-02 13:40:37,Lucknow
267,1004,4010,388,130,Biryani,2,303.0,0.0,25,328.0,Wallet,31,,False,2026-06-14 23:33:17,Mumbai
268,1009,5143,390,439,Healthy Food,2,230.0,0.0,0,230.0,Credit Card,27,1.0,False,2026-05-19 19:35:07,Kolkata
269,1010,9346,391,275,South Indian,2,451.0,0.0,15,466.0,Debit Card,20,5.0,False,2026-05-28 16:04:42,Bangalore
270,1013,758,392,7,Chinese,4,878.0,0.0,0,878.0,Wallet,21,4.0,False,2026-05-14 10:15:13,Hyderabad
271,1015,9206,393,403,Fast Food,2,181.0,0.0,25,206.0,UPI,40,,False,2026-07-30 09:32:43,Delhi NCR
272,1030,8531,395,402,North Indian,4,489.0,0.0,0,489.0,UPI,37,5.0,False,2026-03-28 11:59:28,Lucknow
273,1032,2727,396,323,Mughlai,2,574.0,123.0,0,451.0,UPI,36,,True,2026-08-15 15:31:31,Ahmedabad
274,1038,8210,398,343,Street Food,5,730.0,99.0,49,680.0,Credit Card,36,5.0,True,2026-05-18 19:16:14,Jaipur
275,1039,2641,399,368,Street Food,2,312.0,0.0,0,312.0,UPI,46,5.0,False,2026-06-16 21:22:06,Delhi NCR
276,1041,1486,400,280,Chinese,2,398.0,0.0,49,447.0,UPI,64,,False,2026-04-26 08:59:33,Chennai
277,1046,6738,401,37,North Indian,2,418.0,0.0,0,418.0,UPI,29,3.0,False,2026-05-02 11:19:33,Jaipur
278,1048,4465,402,220,Chinese,3,789.0,197.0,25,617.0,UPI,22,5.0,True,2026-06-21 21:49:08,Jaipur
279,1049,516,403,328,Fast Food,3,725.0,0.0,15,740.0,Credit Card,46,4.0,False,2026-08-29 19:25:57,Mumbai
280,1051,9197,404,123,Desserts,4,1134.0,0.0,35,1169.0,UPI,30,,False,2026-06-20 12:20:02,Bangalore
281,1052,4972,405,56,South Indian,4,920.0,141.0,0,779.0,UPI,38,4.0,True,2026-04-21 17:09:56,Chennai
282,1053,3114,406,50,Mughlai,1,170.0,30.0,35,175.0,Wallet,49,5.0,True,2026-05-06 21:13:46,Bangalore
283,1058,5783,408,378,South Indian,1,277.0,45.0,15,247.0,UPI,49,,True,2026-07-07 23:07:08,Chennai
284,1059,5154,409,323,Mughlai,1,325.0,90.0,0,235.0,UPI,29,,True,2026-03-21 12:31:16,Ahmedabad
285,1066,3246,411,465,North Indian,3,297.0,0.0,35,332.0,Debit Card,48,5.0,False,2026-08-24 12:43:17,Pune
286,1068,7237,412,477,Italian,3,294.0,77.0,25,242.0,COD,28,4.0,True,2026-03-14 09:38:15,Mumbai
287,1071,6137,414,138,Pizza,3,518.0,0.0,15,533.0,Credit Card,30,4.0,False,2026-07-29 16:04:13,Delhi NCR
288,1073,3610,415,280,Chinese,2,404.0,0.0,49,453.0,Wallet,54,3.0,False,2026-06-09 20:10:36,Chennai
289,1076,304,416,203,Healthy Food,2,556.0,0.0,0,556.0,COD,14,5.0,False,2026-06-24 20:24:36,Chennai
290,1079,1904,418,212,Italian,2,419.0,0.0,0,419.0,UPI,41,3.0,False,2026-04-10 17:42:14,Delhi NCR
291,1080,505,419,127,Chinese,1,136.0,17.0,15,134.0,Wallet,38,5.0,True,2026-04-13 22:33:09,Hyderabad
292,1082,3595,420,13,North Indian,5,491.0,0.0,0,491.0,Debit Card,22,2.0,False,2026-07-06 11:38:11,Lucknow
293,1085,4786,422,258,Pizza,5,990.0,0.0,0,990.0,UPI,19,4.0,False,2026-08-06 10:35:05,Mumbai
294,1086,8742,423,234,Fast Food,1,515.0,0.0,0,515.0,UPI,39,5.0,False,2026-08-28 15:53:46,Hyderabad
295,1087,5937,424,331,Rolls,5,1183.0,0.0,25,1208.0,Debit Card,56,3.0,False,2026-03-25 17:07:42,Hyderabad
296,1089,4589,425,447,North Indian,3,581.0,0.0,15,596.0,UPI,43,3.0,False,2026-04-04 20:58:12,Ahmedabad
297,1101,4257,429,121,North Indian,4,878.0,149.0,59,788.0,COD,42,4.0,True,2026-07-02 12:42:47,Pune
298,1103,653,430,49,Continental,2,421.0,0.0,0,421.0,UPI,61,2.0,False,2026-07-31 18:21:14,Mumbai
299,1106,4068,432,129,North Indian,1,85.0,24.0,25,86.0,UPI,48,3.0,True,2026-08-18 13:30:20,Delhi NCR
300,1107,1861,433,409,Street Food,3,544.0,113.0,59,490.0,Credit Card,15,3.0,True,2026-03-01 12:55:12,Kolkata
301,1109,1822,435,115,South Indian,2,272.0,0.0,25,297.0,COD,23,4.0,False,2026-04-04 10:05:41,Mumbai
302,1110,931,436,148,Chinese,4,263.0,0.0,49,312.0,UPI,37,4.0,False,2026-08-17 21:28:12,Bangalore
303,1114,9772,439,328,Fast Food,4,1344.0,0.0,0,1344.0,Wallet,42,5.0,False,2026-04-23 09:37:41,Mumbai
304,1132,7197,443,447,North Indian,3,550.0,101.0,15,464.0,UPI,54,2.0,True,2026-03-14 16:39:42,Ahmedabad
305,1133,8082,444,478,Healthy Food,1,287.0,0.0,15,302.0,UPI,39,,False,2026-05-23 16:43:56,Chennai
306,1148,3578,448,53,Desserts,2,1162.0,0.0,0,1162.0,UPI,37,3.0,False,2026-07-13 20:11:23,Bangalore
307,1150,4202,449,445,Thai,1,193.0,0.0,15,208.0,UPI,41,4.0,False,2026-07-19 21:16:24,Hyderabad
308,1151,19,450,286,Biryani,2,447.0,124.0,49,372.0,Wallet,14,2.0,True,2026-03-03 07:32:05,Lucknow
309,1152,7527,451,374,Biryani,3,691.0,0.0,35,726.0,UPI,24,4.0,False,2026-03-14 18:27:53,Delhi NCR
310,1154,7070,452,174,Desserts,1,592.0,0.0,49,641.0,COD,51,,False,2026-04-10 19:13:57,Mumbai
311,1159,9273,454,446,Italian,3,496.0,79.0,15,432.0,COD,13,,True,2026-08-01 13:16:36,Bangalore
312,1161,7353,456,344,South Indian,2,303.0,0.0,15,318.0,UPI,35,4.0,False,2026-04-13 16:29:02,Mumbai
313,1163,9029,457,137,South Indian,4,339.0,81.0,15,273.0,Wallet,25,5.0,True,2026-04-24 16:11:20,Ahmedabad
314,1166,322,458,355,Street Food,5,1453.0,0.0,0,1453.0,UPI,16,4.0,False,2026-05-17 06:10:20,Mumbai
315,1170,8079,460,468,Healthy Food,3,615.0,0.0,15,630.0,UPI,32,4.0,False,2026-03-22 11:26:29,Jaipur
316,1174,9149,461,488,Chinese,1,135.0,0.0,0,135.0,Credit Card,38,,False,2026-03-19 21:42:50,Mumbai
317,1180,6500,462,137,South Indian,2,120.0,28.0,15,107.0,Wallet,25,3.0,True,2026-06-03 10:38:51,Ahmedabad
318,1188,8654,463,59,Pizza,1,220.0,0.0,49,269.0,Wallet,20,,False,2026-07-26 14:06:20,Mumbai
319,1192,3622,465,75,Street Food,3,833.0,157.0,0,676.0,Credit Card,25,,True,2026-03-27 19:12:25,Bangalore
320,1193,3435,466,101,South Indian,2,276.0,67.0,0,209.0,UPI,38,,True,2026-08-28 12:42:06,Hyderabad
321,1196,2734,467,9,Street Food,2,590.0,166.0,0,424.0,UPI,35,,True,2026-05-24 07:52:18,Mumbai
322,1201,9959,469,12,Desserts,1,249.0,49.0,0,200.0,Wallet,28,3.0,True,2026-06-22 06:53:06,Lucknow
323,1207,2211,472,36,South Indian,4,1157.0,0.0,0,1157.0,UPI,36,3.0,False,2026-03-09 23:25:59,Pune
324,1209,9274,473,41,Chinese,3,934.0,0.0,49,983.0,Debit Card,36,4.0,False,2026-06-30 12:20:49,Kolkata
325,1211,9885,474,97,South Indian,5,751.0,0.0,0,751.0,Wallet,36,,False,2026-07-18 19:02:33,Hyderabad
326,1212,1104,475,65,North Indian,2,1123.0,328.0,0,795.0,COD,35,4.0,True,2026-05-23 14:25:06,Mumbai
327,1216,247,476,197,Fast Food,1,131.0,0.0,59,190.0,Debit Card,40,,False,2026-03-29 15:31:14,Hyderabad
328,1218,3393,477,389,Thai,1,185.0,0.0,15,200.0,Wallet,22,5.0,False,2026-07-25 00:43:22,Hyderabad
329,1221,1934,478,159,Chinese,4,803.0,0.0,59,862.0,UPI,12,4.0,False,2026-03-27 00:01:34,Chennai
330,1233,1890,481,473,Continental,1,296.0,81.0,0,215.0,UPI,55,,True,2026-06-16 11:31:58,Kolkata
331,1235,8675,482,451,Italian,2,914.0,0.0,0,914.0,UPI,45,4.0,False,2026-04-10 23:39:58,Mumbai
332,1238,2034,483,417,South Indian,1,162.0,0.0,0,162.0,UPI,51,4.0,False,2026-05-22 20:35:04,Pune
333,1239,4759,484,227,Chinese,2,170.0,40.0,0,130.0,UPI,45,,True,2026-08-13 19:35:40,Bangalore
334,1241,6652,485,429,Street Food,3,1785.0,0.0,0,1785.0,Wallet,33,5.0,False,2026-03-25 19:12:40,Delhi NCR
335,1242,3176,486,80,Pizza,2,1117.0,195.0,0,922.0,Wallet,37,3.0,True,2026-07-04 21:57:40,Delhi NCR
336,1248,2298,488,345,Chinese,3,1567.0,187.0,0,1380.0,UPI,12,,True,2026-05-11 07:35:55,Delhi NCR
337,1255,920,489,115,South Indian,3,366.0,0.0,25,391.0,UPI,18,,False,2026-05-21 13:39:45,Mumbai
338,1262,5193,491,165,Street Food,2,440.0,79.0,15,376.0,UPI,12,,True,2026-08-14 12:12:58,Mumbai
339,1274,8886,494,199,Fast Food,3,858.0,119.0,0,739.0,UPI,17,4.0,True,2026-07-19 14:47:56,Pune
340,1276,5787,495,487,Chinese,1,188.0,0.0,25,213.0,COD,43,4.0,False,2026-06-30 10:08:30,Delhi NCR
341,1277,75,496,308,Fast Food,1,89.0,12.0,15,92.0,UPI,37,3.0,True,2026-05-25 11:17:04,Mumbai
342,1280,8532,498,98,Chinese,3,702.0,0.0,0,702.0,UPI,20,5.0,False,2026-04-25 12:38:24,Bangalore
343,1283,8256,499,162,North Indian,5,2051.0,274.0,0,1777.0,Wallet,42,,True,2026-07-27 18:26:14,Delhi NCR
344,1285,190,500,231,Italian,2,457.0,128.0,0,329.0,UPI,42,,True,2026-04-01 12:22:34,Chennai
345,1299,8340,503,136,Fast Food,3,359.0,0.0,25,384.0,UPI,40,,False,2026-06-28 12:26:08,Hyderabad
346,1303,9172,504,28,Street Food,2,380.0,0.0,0,380.0,UPI,27,,False,2026-04-18 10:23:17,Jaipur
347,1310,6546,507,327,Italian,3,622.0,0.0,0,622.0,Wallet,32,,False,2026-08-15 14:52:37,Hyderabad
348,1314,4452,510,416,Thai,5,1536.0,0.0,0,1536.0,COD,38,,False,2026-05-27 00:07:26,Mumbai
349,1317,3189,512,427,North Indian,2,607.0,123.0,59,543.0,UPI,12,,True,2026-04-17 22:57:07,Delhi NCR
350,1319,6680,513,142,Mughlai,4,1970.0,436.0,0,1534.0,UPI,22,2.0,True,2026-04-23 21:11:30,Delhi NCR
351,1320,4848,514,275,South Indian,1,173.0,49.0,15,139.0,UPI,32,4.0,True,2026-08-02 18:57:00,Bangalore
352,1321,6316,515,153,Chinese,2,564.0,0.0,0,564.0,UPI,39,5.0,False,2026-07-17 10:12:08,Hyderabad
353,1327,4592,516,449,North Indian,4,369.0,0.0,25,394.0,UPI,12,5.0,False,2026-05-11 19:21:47,Bangalore
354,1329,4493,517,174,Desserts,2,886.0,0.0,49,935.0,COD,38,,False,2026-05-14 18:11:20,Mumbai
355,1335,6372,518,300,Pizza,3,770.0,0.0,25,795.0,UPI,52,,False,2026-04-01 11:00:58,Pune
356,1341,1870,519,106,Healthy Food,2,394.0,0.0,0,394.0,Wallet,35,4.0,False,2026-03-02 08:06:58,Bangalore
357,1342,1077,520,493,Chinese,4,368.0,0.0,35,403.0,Wallet,38,4.0,False,2026-05-24 20:09:34,Hyderabad
358,1343,813,521,446,Italian,2,504.0,0.0,0,504.0,Credit Card,19,,False,2026-06-26 11:00:10,Bangalore
359,1349,2858,522,328,Fast Food,3,801.0,0.0,0,801.0,Wallet,53,2.0,False,2026-04-07 08:35:29,Mumbai
360,1362,2917,525,322,Italian,5,977.0,0.0,0,977.0,UPI,44,4.0,False,2026-05-10 16:11:38,Hyderabad
361,1364,1332,526,480,North Indian,2,209.0,0.0,0,209.0,UPI,52,,False,2026-05-04 08:58:15,Chennai
362,1366,1857,527,384,Italian,2,582.0,0.0,0,582.0,UPI,41,,False,2026-07-19 13:14:15,Delhi NCR
363,1369,9561,528,317,North Indian,2,332.0,0.0,15,347.0,UPI,47,4.0,False,2026-06-16 10:11:59,Delhi NCR
364,1372,1267,529,385,Chinese,2,397.0,49.0,0,348.0,Debit Card,50,4.0,True,2026-03-20 16:16:35,Delhi NCR
365,1374,8643,530,290,Fast Food,4,1581.0,431.0,35,1185.0,Wallet,17,,True,2026-04-13 18:14:29,Mumbai
366,1375,4978,531,500,Biryani,2,971.0,0.0,35,1006.0,UPI,18,,False,2026-06-04 22:44:55,Mumbai
367,1381,4694,532,141,Rolls,4,1462.0,0.0,0,1462.0,Credit Card,34,2.0,False,2026-04-24 21:34:41,Mumbai
368,1382,1952,533,125,North Indian,4,610.0,0.0,15,625.0,Credit Card,49,3.0,False,2026-05-01 11:32:14,Hyderabad
369,1390,3188,534,78,South Indian,2,185.0,0.0,25,210.0,UPI,32,,False,2026-07-25 18:34:58,Bangalore
370,1393,6649,536,383,Chinese,2,358.0,0.0,15,373.0,UPI,54,3.0,False,2026-03-22 05:27:08,Bangalore
371,1395,7852,538,406,Fast Food,4,484.0,0.0,0,484.0,Credit Card,45,,False,2026-06-21 12:05:02,Delhi NCR
372,1399,8712,539,106,Healthy Food,5,950.0,130.0,59,879.0,Wallet,29,5.0,True,2026-06-24 20:28:50,Bangalore
373,1410,6319,543,389,Thai,3,693.0,108.0,0,585.0,Wallet,14,4.0,True,2026-05-25 11:51:16,Hyderabad
374,1414,1856,545,225,Italian,4,686.0,177.0,0,509.0,Wallet,18,3.0,True,2026-07-10 09:01:29,Bangalore
375,1422,8615,546,38,Pizza,3,1499.0,239.0,0,1260.0,Wallet,38,3.0,True,2026-04-06 19:25:38,Bangalore
376,1423,437,547,270,Pizza,1,537.0,0.0,25,562.0,Debit Card,40,,False,2026-05-12 22:07:01,Kolkata
377,1427,6080,548,212,Italian,2,442.0,109.0,0,333.0,Credit Card,31,4.0,True,2026-07-10 10:01:38,Delhi NCR
378,1429,3554,549,479,Fast Food,1,113.0,0.0,0,113.0,Credit Card,41,3.0,False,2026-08-11 16:33:15,Mumbai
379,1443,591,551,67,Chinese,1,143.0,24.0,15,134.0,UPI,44,4.0,True,2026-07-01 00:05:41,Pune
380,1445,8658,552,495,Italian,2,476.0,0.0,35,511.0,Wallet,16,4.0,False,2026-03-28 17:07:26,Mumbai
381,1447,355,553,213,North Indian,1,555.0,0.0,0,555.0,UPI,12,5.0,False,2026-07-07 19:25:50,Mumbai
382,1448,9032,554,312,North Indian,4,1479.0,228.0,0,1251.0,UPI,48,,True,2026-03-06 23:16:52,Mumbai
383,1449,6133,555,122,Desserts,1,66.0,17.0,49,98.0,UPI,48,4.0,True,2026-07-02 18:21:25,Bangalore
384,1456,901,557,41,Chinese,2,505.0,0.0,49,554.0,UPI,20,3.0,False,2026-07-16 13:24:58,Kolkata
385,1458,3424,558,304,North Indian,2,547.0,0.0,25,572.0,COD,31,4.0,False,2026-06-19 09:01:08,Bangalore
386,1459,7028,559,477,Italian,1,130.0,0.0,25,155.0,COD,28,,False,2026-05-05 03:15:48,Mumbai
387,1462,5102,561,103,Mughlai,1,258.0,0.0,0,258.0,UPI,41,,False,2026-04-25 11:39:15,Delhi NCR
388,1469,7271,563,111,South Indian,3,1480.0,0.0,25,1505.0,Credit Card,34,5.0,False,2026-06-21 12:42:37,Kolkata
389,1471,4996,564,262,North Indian,1,95.0,0.0,49,144.0,Wallet,15,5.0,False,2026-03-07 12:41:08,Mumbai
390,1474,4425,565,366,Pizza,3,542.0,109.0,15,448.0,COD,31,,True,2026-08-06 19:17:43,Hyderabad
391,1478,1136,566,86,Fast Food,4,706.0,84.0,25,647.0,UPI,30,,True,2026-08-04 19:24:10,Mumbai
392,1481,6940,569,198,Fast Food,1,181.0,33.0,0,148.0,UPI,19,1.0,True,2026-03-24 16:29:12,Mumbai
393,1488,7015,572,17,Chinese,2,430.0,47.0,0,383.0,COD,35,3.0,True,2026-04-26 21:36:17,Delhi NCR
394,1497,2386,574,78,South Indian,3,289.0,0.0,25,314.0,Credit Card,25,5.0,False,2026-04-21 21:48:58,Bangalore
395,1499,2476,575,268,Biryani,2,587.0,84.0,0,503.0,UPI,25,5.0,True,2026-05-23 13:24:06,Chennai
396,1502,2333,576,351,Chinese,2,807.0,176.0,0,631.0,Credit Card,20,5.0,True,2026-03-10 12:13:36,Kolkata
397,1512,9152,579,135,South Indian,4,299.0,56.0,35,278.0,Wallet,30,5.0,True,2026-03-28 20:42:30,Hyderabad
398,1513,3540,580,110,Healthy Food,2,1350.0,0.0,35,1385.0,Wallet,21,,False,2026-03-09 18:18:44,Bangalore
399,1515,8009,581,467,South Indian,2,692.0,0.0,0,692.0,UPI,23,,False,2026-08-02 21:49:52,Hyderabad
400,1516,9014,582,107,Street Food,3,1262.0,268.0,49,1043.0,COD,40,3.0,True,2026-05-01 13:29:48,Delhi NCR
401,1518,859,584,200,Street Food,3,207.0,49.0,35,193.0,Credit Card,25,4.0,True,2026-07-06 19:42:26,Bangalore
402,1523,2435,585,288,Italian,2,284.0,59.0,25,250.0,Debit Card,40,4.0,True,2026-06-14 20:45:53,Bangalore
403,1527,2404,587,21,North Indian,1,301.0,37.0,0,264.0,UPI,12,,True,2026-07-06 12:09:34,Delhi NCR
404,1529,1663,588,94,Rolls,2,323.0,0.0,0,323.0,UPI,36,4.0,False,2026-03-03 17:10:43,Mumbai
405,1530,6513,589,476,Fast Food,3,1104.0,178.0,59,985.0,Wallet,51,,True,2026-04-18 12:51:24,Delhi NCR
406,1532,3603,590,297,Biryani,2,275.0,0.0,0,275.0,UPI,37,5.0,False,2026-04-01 13:36:30,Hyderabad
407,1538,7,592,4,Biryani,1,126.0,20.0,25,131.0,UPI,23,3.0,True,2026-04-12 18:33:48,Mumbai
408,1555,2626,594,306,North Indian,4,417.0,43.0,0,374.0,Debit Card,69,2.0,True,2026-04-16 17:42:39,Delhi NCR
409,1557,1126,595,150,Biryani,2,290.0,0.0,0,290.0,Wallet,37,,False,2026-07-15 23:39:11,Kolkata
410,1558,6788,596,390,Desserts,3,508.0,0.0,25,533.0,UPI,47,,False,2026-05-29 16:54:55,Lucknow
411,1561,2767,597,203,Healthy Food,3,765.0,0.0,0,765.0,Wallet,32,4.0,False,2026-08-09 09:02:16,Chennai
412,1565,1746,598,335,Fast Food,3,455.0,0.0,15,470.0,Credit Card,19,3.0,False,2026-07-08 12:35:50,Pune
413,1568,8666,599,10,Biryani,4,561.0,0.0,0,561.0,Wallet,43,5.0,False,2026-08-02 09:01:40,Chennai
414,1574,2299,600,473,Continental,5,1383.0,217.0,0,1166.0,Credit Card,43,3.0,True,2026-07-25 21:47:22,Kolkata
415,1576,4643,601,424,Chinese,2,450.0,0.0,25,475.0,UPI,49,2.0,False,2026-04-05 22:35:39,Mumbai
416,1587,404,604,420,Street Food,1,127.0,25.0,15,117.0,UPI,13,4.0,True,2026-03-02 23:07:59,Jaipur
417,1588,1175,605,299,South Indian,4,1453.0,0.0,25,1478.0,Wallet,22,4.0,False,2026-03-26 13:27:40,Bangalore
418,1598,6754,610,47,North Indian,2,437.0,0.0,25,462.0,Credit Card,46,3.0,False,2026-08-16 17:31:06,Bangalore
419,1599,8224,611,138,Pizza,2,559.0,70.0,15,504.0,Credit Card,26,2.0,True,2026-04-14 10:31:20,Delhi NCR
420,1601,3508,613,80,Pizza,2,1416.0,0.0,0,1416.0,UPI,52,3.0,False,2026-08-08 10:57:14,Delhi NCR
421,1603,2520,614,494,North Indian,2,414.0,79.0,25,360.0,UPI,26,5.0,True,2026-03-31 21:07:05,Chennai
422,1606,2240,615,155,Pizza,2,288.0,65.0,0,223.0,Wallet,32,,True,2026-05-14 21:04:38,Bangalore
423,1607,4914,616,360,Desserts,3,271.0,0.0,0,271.0,UPI,34,,False,2026-06-21 13:31:24,Hyderabad
424,1609,1437,617,353,Thai,2,514.0,0.0,0,514.0,Debit Card,37,,False,2026-03-29 22:31:31,Pune
425,1614,9094,618,388,North Indian,1,150.0,0.0,25,175.0,Debit Card,33,3.0,False,2026-05-19 15:41:20,Mumbai
426,1618,8607,619,455,Pizza,3,421.0,0.0,0,421.0,Wallet,37,,False,2026-05-03 20:56:16,Delhi NCR
427,1625,2426,621,448,Biryani,2,189.0,0.0,35,224.0,COD,44,,False,2026-08-13 14:04:01,Chennai
428,1628,2502,623,314,South Indian,4,565.0,0.0,0,565.0,UPI,18,,False,2026-08-21 20:57:22,Hyderabad
429,1629,6345,624,292,Biryani,3,457.0,0.0,0,457.0,Wallet,48,3.0,False,2026-04-24 18:46:03,Pune
430,1630,3151,625,443,Fast Food,3,478.0,0.0,0,478.0,UPI,37,4.0,False,2026-03-29 12:28:49,Jaipur
431,1632,9865,627,162,North Indian,2,451.0,0.0,0,451.0,COD,27,,False,2026-05-15 19:16:32,Delhi NCR
432,1637,6222,630,284,Healthy Food,3,461.0,78.0,49,432.0,UPI,26,,True,2026-07-17 19:44:26,Jaipur
433,1641,7256,633,230,North Indian,2,380.0,58.0,15,337.0,Debit Card,15,4.0,True,2026-03-01 13:35:37,Chennai
434,1645,5343,636,319,North Indian,2,241.0,0.0,35,276.0,Wallet,31,,False,2026-07-23 11:38:58,Pune
435,1646,3799,637,258,Pizza,2,396.0,0.0,35,431.0,UPI,12,,False,2026-08-11 09:46:06,Mumbai
