session_id,user_id,session_start,session_duration_secs,platform,day_of_week,hour_of_day,is_weekend
433,2468,2026-07-03 13:22:00,324,Web,Friday,13,False
434,8521,2026-05-09 09:02:00,436,Android,Saturday,9,True
435,9537,2026-07-11 19:30:00,385,Web,Saturday,19,True
436,3013,2026-06-09 11:35:00,41,Android,Tuesday,11,False
437,3802,2026-07-22 09:47:00,329,Android,Wednesday,9,False
438,3824,2026-03-08 20:41:00,170,Android,Sunday,20,True
439,3343,2026-07-21 22:10:00,363,Android,Tuesday,22,False
440,9186,2026-08-16 12:09:00,228,Web,Sunday,12,True
441,3424,2026-05-02 13:05:00,142,Android,Saturday,13,True
442,1150,2026-07-22 22:17:00,30,Web,Wednesday,22,False
443,2625,2026-04-13 06:10:00,62,Android,Monday,6,False
444,4439,2026-03-16 11:42:00,154,iOS,Monday,11,False
445,5637,2026-04-19 12:24:00,434,Android,Sunday,12,True
446,236,2026-04-14 12:47:00,30,Android,Tuesday,12,False
447,3814,2026-06-18 19:47:00,360,Web,Thursday,19,False
448,1016,2026-07-16 12:09:00,80,iOS,Thursday,12,False
449,7535,2026-06-22 13:01:00,30,iOS,Monday,13,False
450,2568,2026-04-19 15:27:00,800,Web,Sunday,15,True
451,3816,2026-07-30 10:29:00,72,Android,Thursday,10,False
452,7608,2026-04-05 16:31:00,272,Android,Sunday,16,True
453,7999,2026-04-13 10:08:00,35,iOS,Monday,10,False
454,2680,2026-08-08 20:27:00,30,iOS,Saturday,20,True
455,1864,2026-08-10 09:22:00,30,Android,Monday,9,False
456,1118,2026-08-06 20:40:00,1108,Android,Thursday,20,False
457,6931,2026-07-03 18:10:00,738,Android,Friday,18,False
458,8549,2026-03-05 20:23:00,51,Android,Thursday,20,False
459,9558,2026-03-31 08:29:00,379,Android,Tuesday,8,False
460,9633,2026-03-27 13:29:00,203,Android,Friday,13,False
461,3689,2026-04-14 11:25:00,432,Android,Tuesday,11,False
462,6040,2026-08-16 20:49:00,47,Android,Sunday,20,True
463,2491,2026-04-13 13:21:00,823,Android,Monday,13,False
464,5582,2026-07-18 13:01:00,331,iOS,Saturday,13,True
465,8607,2026-04-12 14:38:00,265,Android,Sunday,14,True
466,7062,2026-04-05 08:20:00,154,Android,Sunday,8,True
467,9428,2026-05-02 13:48:00,90,Android,Saturday,13,True
468,5848,2026-03-21 21:21:00,645,Android,Saturday,21,True
469,8287,2026-03-27 14:37:00,461,iOS,Friday,14,False
470,9269,2026-05-18 21:27:00,30,iOS,Monday,21,False
471,4656,2026-07-28 23:10:00,143,Android,Tuesday,23,False
472,8249,2026-05-21 09:37:00,194,iOS,Thursday,9,False
473,2431,2026-07-21 16:43:00,30,Android,Tuesday,16,False
474,5414,2026-05-19 18:44:00,250,Android,Tuesday,18,False
475,3822,2026-05-11 17:27:00,83,Android,Monday,17,False
476,3491,2026-07-12 21:37:00,287,iOS,Sunday,21,True
477,8891,2026-08-01 20:28:00,995,Android,Saturday,20,True
478,1630,2026-07-21 20:20:00,30,iOS,Tuesday,20,False
479,9425,2026-07-22 18:11:00,105,Android,Wednesday,18,False
480,6432,2026-07-03 13:39:00,1194,Android,Friday,13,False
481,2146,2026-07-06 10:52:00,30,Android,Monday,10,False
482,1421,2026-06-10 12:29:00,81,Android,Wednesday,12,False
483,1584,2026-08-19 07:02:00,252,iOS,Wednesday,7,False
484,5118,2026-08-19 13:37:00,30,Android,Wednesday,13,False
485,2983,2026-08-16 18:43:00,308,Android,Sunday,18,True
486,7966,2026-05-01 11:39:00,30,Android,Friday,11,False
487,9836,2026-07-11 13:50:00,603,Android,Saturday,13,True
488,7834,2026-03-05 18:08:00,308,Android,Thursday,18,False
489,8292,2026-05-05 18:22:00,218,iOS,Tuesday,18,False
490,9491,2026-08-30 11:23:00,756,Android,Sunday,11,True
491,1630,2026-05-22 15:48:00,277,iOS,Friday,15,False
492,6977,2026-06-29 16:44:00,88,Android,Monday,16,False
493,8615,2026-07-29 16:38:00,85,Web,Wednesday,16,False
494,927,2026-06-25 16:45:00,355,Android,Thursday,16,False
495,8110,2026-07-21 20:32:00,30,Android,Tuesday,20,False
496,2813,2026-07-15 21:51:00,110,Android,Wednesday,21,False
497,1599,2026-08-23 18:40:00,30,iOS,Sunday,18,True
498,5009,2026-03-16 12:37:00,1200,iOS,Monday,12,False
499,1133,2026-07-20 15:29:00,855,Web,Monday,15,False
500,3696,2026-04-07 17:29:00,30,Android,Tuesday,17,False
501,1159,2026-07-04 00:17:00,30,iOS,Saturday,0,True
502,1466,2026-06-23 20:56:00,47,Android,Tuesday,20,False
503,3341,2026-08-11 19:53:00,840,Web,Tuesday,19,False
504,4404,2026-06-08 21:25:00,94,Android,Monday,21,False
505,6188,2026-06-29 10:51:00,653,Android,Monday,10,False
506,131,2026-04-17 13:36:00,553,iOS,Friday,13,False
507,9320,2026-06-27 19:17:00,468,Android,Saturday,19,True
508,4435,2026-03-26 21:31:00,494,Android,Thursday,21,False
509,6689,2026-07-30 14:28:00,862,Android,Thursday,14,False
510,6922,2026-05-09 20:31:00,30,Web,Saturday,20,True
511,4603,2026-06-13 17:52:00,368,iOS,Saturday,17,True
512,23,2026-05-11 12:08:00,1147,Android,Monday,12,False
513,5543,2026-05-13 16:50:00,492,iOS,Wednesday,16,False
514,9217,2026-05-19 11:48:00,95,Web,Tuesday,11,False
515,8850,2026-08-19 13:26:00,181,Android,Wednesday,13,False
516,7187,2026-08-14 21:54:00,162,Android,Friday,21,False
517,7910,2026-03-18 07:00:00,730,Android,Wednesday,7,False
518,1983,2026-04-24 13:37:00,304,iOS,Friday,13,False
519,9931,2026-06-24 19:17:00,407,Android,Wednesday,19,False
520,1136,2026-07-08 20:49:00,225,iOS,Wednesday,20,False
521,8287,2026-04-14 09:46:00,478,iOS,Tuesday,9,False
522,2424,2026-05-02 19:07:00,195,iOS,Saturday,19,True
523,6471,2026-05-26 07:08:00,373,iOS,Tuesday,7,False
524,2742,2026-04-02 13:53:00,201,iOS,Thursday,13,False
525,5744,2026-08-24 11:16:00,30,Android,Monday,11,False
526,129,2026-07-18 07:52:00,34,Android,Saturday,7,True
527,5280,2026-07-26 14:26:00,450,Web,Sunday,14,True
528,6279,2026-05-05 22:31:00,241,Android,Tuesday,22,False
529,3257,2026-04-22 21:18:00,385,Web,Wednesday,21,False
530,3344,2026-05-21 12:42:00,50,Android,Thursday,12,False
531,5028,2026-05-07 16:03:00,46,Android,Thursday,16,False
532,6925,2026-03-29 17:03:00,136,Android,Sunday,17,True
533,4515,2026-06-05 12:43:00,73,iOS,Friday,12,False
534,437,2026-04-27 12:08:00,205,Android,Monday,12,False
535,6382,2026-05-01 23:30:00,871,Android,Friday,23,False
536,2240,2026-06-14 21:42:00,284,iOS,Sunday,21,True
537,1528,2026-06-23 21:57:00,96,Android,Tuesday,21,False
538,7240,2026-04-09 20:46:00,152,Android,Thursday,20,False
539,8097,2026-04-22 07:00:00,505,Web,Wednesday,7,False
540,1384,2026-08-11 07:33:00,133,Android,Tuesday,7,False
541,38,2026-07-19 11:38:00,52,Android,Sunday,11,True
542,2893,2026-08-10 22:33:00,591,Android,Monday,22,False
543,549,2026-05-14 23:41:00,336,Android,Thursday,23,False
544,3932,2026-07-02 20:40:00,81,Web,Thursday,20,False
545,6563,2026-03-31 18:58:00,158,Android,Tuesday,18,False
546,8336,2026-06-19 11:22:00,30,Android,Friday,11,False
547,715,2026-04-13 12:47:00,420,Android,Monday,12,False
548,6104,2026-07-19 15:56:00,445,iOS,Sunday,15,True
549,9920,2026-05-17 03:17:00,30,Android,Sunday,3,True
550,8407,2026-08-03 13:07:00,146,iOS,Monday,13,False
551,962,2026-08-15 08:28:00,501,Android,Saturday,8,True
552,530,2026-06-26 13:31:00,340,Android,Friday,13,False
553,82,2026-03-19 19:10:00,306,Android,Thursday,19,False
554,1,2026-03-12 17:41:00,161,Android,Thursday,17,False
555,7798,2026-03-01 13:27:00,96,Android,Sunday,13,True
556,1236,2026-07-07 15:25:00,64,Web,Tuesday,15,False
557,3672,2026-07-24 16:30:00,55,Android,Friday,16,False
558,8062,2026-06-20 22:49:00,1074,Android,Saturday,22,True
559,1610,2026-08-21 23:24:00,326,Android,Friday,23,False
560,9692,2026-07-30 16:56:00,119,Web,Thursday,16,False
561,8276,2026-05-09 14:47:00,185,Android,Saturday,14,True
562,2218,2026-06-19 11:18:00,165,Android,Friday,11,False
563,6948,2026-06-12 12:34:00,763,iOS,Friday,12,False
564,139,2026-07-18 08:15:00,439,iOS,Saturday,8,True
565,4769,2026-03-03 22:29:00,112,iOS,Tuesday,22,False
566,9024,2026-05-23 09:14:00,77,Android,Saturday,9,True
567,7380,2026-03-05 14:12:00,217,Android,Thursday,14,False
568,1277,2026-05-31 17:45:00,258,iOS,Sunday,17,True
569,1862,2026-03-18 02:45:00,247,Web,Wednesday,2,False
570,5465,2026-04-06 09:21:00,126,Android,Monday,9,False
571,4111,2026-04-09 12:45:00,642,iOS,Thursday,12,False
572,9163,2026-03-26 15:11:00,143,iOS,Thursday,15,False
573,2404,2026-08-11 18:12:00,30,iOS,Tuesday,18,False
574,7638,2026-04-16 16:05:00,508,iOS,Thursday,16,False
575,9205,2026-04-05 12:58:00,235,Android,Sunday,12,True
576,8827,2026-06-28 07:59:00,212,Web,Sunday,7,True
577,627,2026-07-05 14:42:00,30,Android,Sunday,14,True
578,3041,2026-08-18 12:01:00,30,Web,Tuesday,12,False
579,2580,2026-08-05 10:04:00,138,iOS,Wednesday,10,False
580,1475,2026-03-12 19:03:00,84,Android,Thursday,19,False
581,3504,2026-03-28 16:00:00,308,Android,Saturday,16,True
582,1171,2026-03-09 10:36:00,132,Android,Monday,10,False
583,7184,2026-06-20 18:19:00,112,Android,Saturday,18,True
584,9217,2026-08-08 20:15:00,642,Web,Saturday,20,True
585,6562,2026-04-02 22:29:00,546,Web,Thursday,22,False
586,8441,2026-05-09 09:39:00,174,iOS,Saturday,9,True
587,3952,2026-03-08 23:37:00,77,Android,Sunday,23,True
588,4406,2026-08-01 22:33:00,346,Android,Saturday,22,True
589,4912,2026-04-15 20:37:00,95,Web,Wednesday,20,False
590,9705,2026-05-11 20:00:00,657,iOS,Monday,20,False
591,1355,2026-06-24 09:40:00,383,Web,Wednesday,9,False
592,8705,2026-03-19 12:22:00,93,Android,Thursday,12,False
593,4710,2026-07-24 17:34:00,868,Android,Friday,17,False
594,509,2026-03-21 12:39:00,30,Android,Saturday,12,True
595,4799,2026-07-29 13:57:00,165,iOS,Wednesday,13,False
596,2750,2026-06-01 22:17:00,186,iOS,Monday,22,False
597,2950,2026-07-12 12:14:00,189,Android,Sunday,12,True
598,1065,2026-05-09 18:03:00,30,iOS,Saturday,18,True
599,5151,2026-08-13 13:49:00,506,Web,Thursday,13,False
600,7500,2026-05-15 13:52:00,31,Android,Friday,13,False
601,1649,2026-07-08 16:28:00,326,iOS,Wednesday,16,False
602,4470,2026-06-26 18:03:00,81,Web,Friday,18,False
603,7177,2026-08-05 20:13:00,160,Web,Wednesday,20,False
604,9129,2026-05-21 15:32:00,774,Android,Thursday,15,False
605,2601,2026-08-25 22:19:00,327,Android,Tuesday,22,False
606,2916,2026-05-29 18:51:00,54,Android,Friday,18,False
607,94,2026-03-11 12:00:00,36,Android,Wednesday,12,False
608,3667,2026-05-13 22:40:00,177,iOS,Wednesday,22,False
609,3493,2026-06-01 08:35:00,550,iOS,Monday,8,False
610,3753,2026-07-01 10:17:00,888,Android,Wednesday,10,False
611,9532,2026-04-10 07:24:00,30,Android,Friday,7,False
612,7852,2026-03-09 15:28:00,41,Android,Monday,15,False
613,4479,2026-08-19 19:57:00,83,iOS,Wednesday,19,False
614,4723,2026-07-14 14:45:00,170,iOS,Tuesday,14,False
615,7036,2026-04-03 13:15:00,114,Android,Friday,13,False
616,550,2026-07-18 07:10:00,30,iOS,Saturday,7,True
617,6426,2026-08-11 18:23:00,757,Android,Tuesday,18,False
618,7751,2026-08-15 11:40:00,193,Android,Saturday,11,True
619,9111,2026-03-02 22:16:00,197,Android,Monday,22,False
620,6464,2026-06-22 13:24:00,502,Android,Monday,13,False
621,4057,2026-07-08 02:05:00,317,iOS,Wednesday,2,False
622,7056,2026-07-07 19:41:00,139,Android,Tuesday,19,False
623,6975,2026-03-19 13:06:00,39,Android,Thursday,13,False
624,6473,2026-03-12 04:11:00,33,Android,Thursday,4,False
625,3587,2026-05-16 19:20:00,278,Android,Saturday,19,True
626,6431,2026-08-07 07:00:00,720,Android,Friday,7,False
627,2043,2026-07-08 12:27:00,37,Android,Wednesday,12,False
628,4125,2026-07-05 22:00:00,256,Android,Sunday,22,True
629,5207,2026-08-08 11:33:00,30,Android,Saturday,11,True
630,8186,2026-03-06 15:19:00,1035,iOS,Friday,15,False
631,4915,2026-04-08 08:25:00,50,Android,Wednesday,8,False
632,6952,2026-03-16 19:59:00,172,iOS,Monday,19,False
633,3899,2026-08-12 16:18:00,557,Android,Wednesday,16,False
634,2147,2026-06-10 19:00:00,30,Android,Wednesday,19,False
635,54,2026-08-22 17:27:00,394,Android,Saturday,17,True
636,7192,2026-07-25 12:40:00,556,Web,Saturday,12,True
637,4758,2026-04-25 19:51:00,145,iOS,Saturday,19,True
638,3384,2026-05-05 09:01:00,1094,Android,Tuesday,9,False
639,3802,2026-08-25 09:43:00,70,Android,Tuesday,9,False
640,2043,2026-08-01 19:01:00,353,Android,Saturday,19,True
641,5458,2026-06-26 11:17:00,235,Android,Friday,11,False
642,1240,2026-08-15 21:15:00,30,Web,Saturday,21,True
643,6705,2026-08-07 12:59:00,317,Android,Friday,12,False
644,4183,2026-04-16 12:50:00,30,iOS,Thursday,12,False
645,7635,2026-08-03 10:26:00,254,Android,Monday,10,False
646,5120,2026-03-26 17:21:00,218,Android,Thursday,17,False
647,1125,2026-04-20 20:52:00,456,Android,Monday,20,False
648,290,2026-07-03 20:13:00,947,Android,Friday,20,False
649,3312,2026-04-25 19:41:00,148,Web,Saturday,19,True
650,4409,2026-05-11 22:58:00,208,Android,Monday,22,False
651,9008,2026-03-22 16:44:00,109,Android,Sunday,16,True
652,5830,2026-06-28 12:49:00,259,Android,Sunday,12,True
653,5975,2026-06-10 07:19:00,255,Web,Wednesday,7,False
654,2661,2026-03-06 15:54:00,135,iOS,Friday,15,False
655,3977,2026-04-08 05:10:00,836,iOS,Wednesday,5,False
656,2867,2026-04-08 19:32:00,273,Android,Wednesday,19,False
657,7027,2026-08-13 21:49:00,246,Web,Thursday,21,False
658,7217,2026-07-03 09:00:00,300,Web,Friday,9,False
659,2039,2026-07-01 12:25:00,275,Android,Wednesday,12,False
660,1374,2026-08-17 17:06:00,50,Android,Monday,17,False
661,7393,2026-07-24 21:50:00,243,Android,Friday,21,False
662,9154,2026-07-03 04:59:00,646,iOS,Friday,4,False
663,4333,2026-03-31 20:52:00,228,Android,Tuesday,20,False
664,5666,2026-08-14 12:44:00,76,Android,Friday,12,False
665,1990,2026-05-07 16:10:00,710,iOS,Thursday,16,False
666,4893,2026-08-15 21:14:00,429,Android,Saturday,21,True
667,2602,2026-07-18 09:31:00,524,Web,Saturday,9,True
668,7759,2026-03-08 05:16:00,289,iOS,Sunday,5,True
669,1227,2026-04-06 08:50:00,358,Android,Monday,8,False
670,4600,2026-08-28 12:16:00,144,Android,Friday,12,False
671,7293,2026-04-14 11:25:00,42,iOS,Tuesday,11,False
672,6650,2026-03-21 17:02:00,146,Web,Saturday,17,True
673,6889,2026-03-03 14:43:00,168,iOS,Tuesday,14,False
674,5396,2026-06-28 23:19:00,222,Android,Sunday,23,True
675,6852,2026-05-15 13:21:00,381,Android,Friday,13,False
676,4515,2026-07-06 21:52:00,690,iOS,Monday,21,False
677,6120,2026-07-17 11:37:00,50,iOS,Friday,11,False
678,6381,2026-08-02 17:12:00,189,Web,Sunday,17,True
679,1082,2026-06-18 18:27:00,889,Web,Thursday,18,False
680,324,2026-04-09 20:33:00,214,Android,Thursday,20,False
681,515,2026-08-27 20:00:00,1200,Android,Thursday,20,False
682,3194,2026-08-17 22:05:00,83,Android,Monday,22,False
683,6040,2026-03-06 23:20:00,173,Android,Friday,23,False
684,7932,2026-06-14 11:46:00,368,Web,Sunday,11,True
685,7587,2026-08-07 19:14:00,128,iOS,Friday,19,False
686,777,2026-07-17 18:57:00,30,Android,Friday,18,False
687,1420,2026-03-30 17:33:00,740,iOS,Monday,17,False
688,9858,2026-07-05 20:38:00,191,Android,Sunday,20,True
689,8494,2026-05-24 22:14:00,30,iOS,Sunday,22,True
690,3784,2026-07-10 20:03:00,30,iOS,Friday,20,False
691,9351,2026-04-12 21:35:00,258,Android,Sunday,21,True
692,819,2026-04-02 12:01:00,145,iOS,Thursday,12,False
693,4889,2026-06-05 20:25:00,509,Android,Friday,20,False
694,3417,2026-04-14 09:33:00,206,iOS,Tuesday,9,False
695,9560,2026-05-19 06:27:00,455,Android,Tuesday,6,False
696,6555,2026-03-07 08:46:00,461,Android,Saturday,8,True
697,8713,2026-04-19 17:47:00,1200,Android,Sunday,17,True
698,1049,2026-04-29 13:09:00,86,Android,Wednesday,13,False
699,2522,2026-03-04 08:40:00,693,Web,Wednesday,8,False
700,6018,2026-04-30 16:35:00,225,Web,Thursday,16,False
701,3344,2026-06-07 14:07:00,220,Android,Sunday,14,True
702,403,2026-06-27 01:07:00,615,iOS,Saturday,1,True
703,1868,2026-05-07 09:48:00,251,iOS,Thursday,9,False
704,4458,2026-04-08 21:43:00,217,Web,Wednesday,21,False
705,6351,2026-08-10 09:59:00,535,Android,Monday,9,False
706,4208,2026-03-15 21:50:00,171,Android,Sunday,21,True
707,7411,2026-04-07 17:36:00,183,Android,Tuesday,17,False
708,8874,2026-06-02 10:01:00,449,Android,Tuesday,10,False
709,9881,2026-06-26 07:38:00,166,iOS,Friday,7,False
710,6490,2026-07-16 18:42:00,308,Android,Thursday,18,False
711,5569,2026-07-12 20:59:00,632,Android,Sunday,20,True
712,1016,2026-06-17 20:50:00,708,iOS,Wednesday,20,False
713,7623,2026-03-28 13:05:00,237,iOS,Saturday,13,True
714,7593,2026-06-02 18:56:00,178,Android,Tuesday,18,False
715,6978,2026-04-21 12:32:00,156,Android,Tuesday,12,False
716,7631,2026-07-29 00:26:00,58,Web,Wednesday,0,False
717,6989,2026-05-02 20:08:00,73,Android,Saturday,20,True
718,6079,2026-08-28 14:22:00,145,iOS,Friday,14,False
719,2451,2026-08-27 19:36:00,30,Android,Thursday,19,False
720,5604,2026-05-05 12:51:00,70,iOS,Tuesday,12,False
721,5277,2026-08-10 12:32:00,240,Android,Monday,12,False
722,5339,2026-07-06 13:30:00,487,Android,Monday,13,False
723,7526,2026-03-05 19:01:00,624,Web,Thursday,19,False
724,9972,2026-07-12 06:55:00,40,iOS,Sunday,6,True
725,6149,2026-05-27 13:44:00,184,Web,Wednesday,13,False
726,319,2026-04-25 22:45:00,73,iOS,Saturday,22,True
727,4383,2026-07-07 21:07:00,230,Web,Tuesday,21,False
728,3438,2026-07-08 21:36:00,70,Web,Wednesday,21,False
729,1558,2026-05-02 20:59:00,191,iOS,Saturday,20,True
730,9185,2026-05-10 16:23:00,718,iOS,Sunday,16,True
731,8529,2026-07-17 11:25:00,311,Web,Friday,11,False
732,9183,2026-05-15 17:05:00,550,Android,Friday,17,False
733,5811,2026-03-02 18:00:00,390,Web,Monday,18,False
734,673,2026-04-30 13:50:00,246,iOS,Thursday,13,False
735,8106,2026-04-12 11:47:00,509,iOS,Sunday,11,True
736,9741,2026-06-27 14:24:00,1200,iOS,Saturday,14,True
737,5545,2026-04-13 05:45:00,300,iOS,Monday,5,False
738,5011,2026-07-22 10:05:00,47,Android,Wednesday,10,False
739,4964,2026-06-06 11:04:00,150,iOS,Saturday,11,True
740,9337,2026-04-23 13:48:00,194,iOS,Thursday,13,False
741,9661,2026-08-24 12:20:00,359,Android,Monday,12,False
742,8846,2026-05-06 12:14:00,269,Android,Wednesday,12,False
743,7950,2026-03-22 12:30:00,231,iOS,Sunday,12,True
744,4429,2026-07-30 12:27:00,47,iOS,Thursday,12,False
745,853,2026-08-24 17:01:00,422,iOS,Monday,17,False
746,1871,2026-03-06 19:49:00,123,iOS,Friday,19,False
747,227,2026-04-26 10:31:00,704,Web,Sunday,10,True
748,2148,2026-07-12 21:53:00,271,Android,Sunday,21,True
749,2350,2026-08-22 22:47:00,103,Android,Saturday,22,True
750,2984,2026-04-19 10:40:00,390,Android,Sunday,10,True
751,4409,2026-05-05 14:13:00,188,Android,Tuesday,14,False
752,8868,2026-07-23 10:12:00,456,Web,Thursday,10,False
753,110,2026-05-19 13:27:00,30,iOS,Tuesday,13,False
754,267,2026-07-09 00:07:00,30,Web,Thursday,0,False
755,7588,2026-04-17 20:03:00,243,iOS,Friday,20,False
756,4126,2026-04-18 20:48:00,336,iOS,Saturday,20,True
757,9415,2026-06-22 16:40:00,664,Android,Monday,16,False
758,8946,2026-05-22 13:41:00,398,Android,Friday,13,False
759,3626,2026-07-27 09:23:00,306,Web,Monday,9,False
760,7423,2026-03-05 00:10:00,194,Android,Thursday,0,False
761,1789,2026-07-17 12:04:00,563,Android,Friday,12,False
762,8324,2026-06-03 21:58:00,30,Web,Wednesday,21,False
763,7821,2026-04-29 20:00:00,245,Android,Wednesday,20,False
764,7367,2026-06-18 19:41:00,119,Android,Thursday,19,False
765,9165,2026-04-26 08:52:00,133,Android,Sunday,8,True
766,2628,2026-03-14 21:21:00,74,iOS,Saturday,21,True
767,5089,2026-07-06 10:32:00,139,Android,Monday,10,False
768,5878,2026-06-01 12:00:00,486,Android,Monday,12,False
769,1334,2026-07-04 20:40:00,86,Android,Saturday,20,True
770,5418,2026-06-14 17:55:00,83,Android,Sunday,17,True
771,579,2026-08-08 17:32:00,65,Web,Saturday,17,True
772,7647,2026-04-06 11:34:00,446,Web,Monday,11,False
773,4521,2026-06-07 22:36:00,1200,Android,Sunday,22,True
774,8717,2026-06-29 14:17:00,94,iOS,Monday,14,False
775,1024,2026-04-13 14:34:00,461,Android,Monday,14,False
776,8268,2026-08-15 09:09:00,458,iOS,Saturday,9,True
777,4894,2026-05-28 18:03:00,90,iOS,Thursday,18,False
778,7621,2026-07-20 11:16:00,30,Web,Monday,11,False
779,3757,2026-07-27 19:37:00,364,Android,Monday,19,False
780,1327,2026-04-17 14:58:00,650,Web,Friday,14,False
781,438,2026-07-14 17:47:00,93,iOS,Tuesday,17,False
782,7261,2026-03-16 19:57:00,30,Android,Monday,19,False
783,7671,2026-06-25 10:28:00,223,Android,Thursday,10,False
784,3617,2026-03-14 08:34:00,442,iOS,Saturday,8,True
785,2630,2026-03-04 20:32:00,517,Android,Wednesday,20,False
786,801,2026-05-18 12:12:00,402,Android,Monday,12,False
787,7624,2026-08-25 16:20:00,1200,iOS,Tuesday,16,False
788,5366,2026-08-09 07:16:00,398,Android,Sunday,7,True
789,4878,2026-08-24 21:31:00,441,Web,Monday,21,False
790,3698,2026-07-28 22:11:00,604,Android,Tuesday,22,False
791,142,2026-06-23 12:04:00,105,iOS,Tuesday,12,False
792,5325,2026-04-09 09:47:00,1009,Android,Thursday,9,False
793,4022,2026-08-07 13:20:00,148,iOS,Friday,13,False
794,339,2026-08-30 15:27:00,213,Android,Sunday,15,True
795,7459,2026-07-06 18:50:00,269,iOS,Monday,18,False
796,438,2026-03-20 12:19:00,30,iOS,Friday,12,False
797,7466,2026-05-16 17:17:00,437,Android,Saturday,17,True
798,6930,2026-08-04 12:19:00,99,Android,Tuesday,12,False
799,9489,2026-08-26 07:31:00,432,Android,Wednesday,7,False
800,442,2026-03-16 13:15:00,144,iOS,Monday,13,False
801,3074,2026-04-03 18:12:00,35,iOS,Friday,18,False
802,3939,2026-03-02 18:45:00,30,Android,Monday,18,False
803,2820,2026-05-14 18:38:00,35,Android,Thursday,18,False
804,4907,2026-07-24 20:01:00,114,Android,Friday,20,False
805,4122,2026-03-25 20:09:00,240,iOS,Wednesday,20,False
806,8864,2026-04-10 17:18:00,277,Android,Friday,17,False
807,2032,2026-06-15 19:13:00,94,Web,Monday,19,False
808,8989,2026-08-13 19:22:00,444,iOS,Thursday,19,False
809,4332,2026-03-16 19:44:00,59,Android,Monday,19,False
810,1838,2026-07-07 01:14:00,159,Android,Tuesday,1,False
811,7316,2026-06-29 20:17:00,91,iOS,Monday,20,False
