user_id,signup_date,city,age_group,device_type,user_segment
533,2025-11-07,Delhi NCR,18-24,iOS,Power
534,2025-12-16,Kolkata,45+,iOS,Returning
535,2025-07-27,Hyderabad,45+,Android,Power
536,2025-05-28,Bangalore,35-44,iOS,Power
537,2025-06-25,Jaipur,18-24,iOS,Returning
538,2025-09-18,Mumbai,35-44,Web,Power
539,2025-03-09,Kolkata,25-34,Android,Returning
540,2025-08-21,Lucknow,25-34,Android,Power
541,2025-07-17,Ahmedabad,35-44,iOS,Power
542,2025-09-05,Kolkata,18-24,iOS,Returning
543,2025-11-22,Delhi NCR,25-34,Android,Returning
544,2026-01-24,Delhi NCR,35-44,Android,Returning
545,2025-11-25,Pune,35-44,Web,Returning
546,2025-09-30,Delhi NCR,35-44,Android,Power
547,2025-10-01,Mumbai,18-24,Android,Returning
548,2025-08-23,Pune,35-44,Android,Returning
549,2025-07-20,Delhi NCR,18-24,Android,Returning
550,2026-01-23,Ahmedabad,35-44,iOS,Returning
551,2025-06-06,Kolkata,18-24,Android,Power
552,2025-08-30,Kolkata,35-44,Android,Returning
553,2026-02-16,Pune,25-34,Android,New
554,2025-05-26,Ahmedabad,45+,Web,Returning
555,2025-07-27,Pune,25-34,Web,Returning
556,2025-03-11,Hyderabad,25-34,iOS,Returning
557,2025-03-05,Delhi NCR,25-34,iOS,Power
558,2025-05-19,Ahmedabad,35-44,Android,Returning
559,2025-06-01,Kolkata,25-34,Web,Power
560,2025-12-29,Bangalore,18-24,iOS,Returning
561,2025-12-07,Mumbai,25-34,iOS,Returning
562,2025-07-27,Hyderabad,35-44,Android,Power
563,2025-03-24,Mumbai,18-24,Android,Returning
564,2025-08-26,Ahmedabad,18-24,iOS,Power
565,2026-02-10,Jaipur,25-34,Android,New
566,2025-09-05,Delhi NCR,35-44,Android,Returning
567,2025-11-21,Chennai,18-24,iOS,Power
568,2025-07-11,Mumbai,45+,Android,Returning
569,2025-12-15,Chennai,45+,iOS,Returning
570,2025-06-09,Delhi NCR,18-24,Android,Power
571,2025-05-21,Chennai,18-24,iOS,Returning
572,2025-08-07,Delhi NCR,35-44,Android,Returning
573,2025-07-21,Mumbai,45+,Web,Power
574,2026-01-08,Bangalore,35-44,Android,Returning
575,2025-03-27,Mumbai,25-34,iOS,Returning
576,2025-10-08,Hyderabad,18-24,Android,Returning
577,2025-12-22,Mumbai,25-34,Android,Returning
578,2025-11-22,Bangalore,25-34,iOS,Returning
579,2026-02-04,Ahmedabad,25-34,Web,New
580,2026-01-07,Kolkata,25-34,Android,Returning
581,2025-10-01,Ahmedabad,18-24,Android,Power
582,2025-10-08,Ahmedabad,25-34,Android,Returning
583,2026-01-03,Mumbai,18-24,Android,Returning
584,2026-01-21,Mumbai,18-24,Web,Returning
585,2025-11-12,Hyderabad,35-44,Android,Power
586,2025-09-01,Ahmedabad,18-24,iOS,Returning
587,2026-01-18,Lucknow,25-34,Android,Returning
588,2025-08-27,Mumbai,18-24,Android,Returning
589,2025-07-21,Delhi NCR,18-24,Android,Returning
590,2025-10-30,Delhi NCR,25-34,Android,Returning
591,2025-10-19,Pune,18-24,Android,Power
592,2025-09-19,Hyderabad,18-24,Android,Returning
593,2025-07-29,Mumbai,35-44,iOS,Returning
594,2025-07-23,Bangalore,18-24,Android,Power
595,2025-07-09,Chennai,18-24,Android,Returning
596,2025-04-04,Pune,35-44,Android,Returning
597,2025-10-06,Mumbai,18-24,Android,Returning
598,2025-07-05,Ahmedabad,35-44,Android,Returning
599,2025-12-15,Hyderabad,18-24,Android,Returning
600,2026-02-20,Kolkata,18-24,Web,New
601,2025-12-17,Pune,25-34,Web,Returning
602,2025-06-21,Delhi NCR,45+,iOS,Power
603,2025-07-14,Mumbai,18-24,Android,Power
604,2026-02-22,Chennai,25-34,Android,New
605,2025-09-08,Mumbai,18-24,Web,Returning
606,2025-10-11,Kolkata,18-24,iOS,Power
607,2025-09-14,Chennai,45+,Android,Returning
608,2025-09-12,Kolkata,18-24,Android,Power
609,2025-05-22,Delhi NCR,35-44,Android,Returning
610,2025-10-30,Delhi NCR,18-24,iOS,Power
611,2025-08-19,Chennai,35-44,Web,Returning
612,2026-02-24,Mumbai,25-34,Android,New
613,2026-01-31,Chennai,35-44,Android,New
614,2025-09-17,Kolkata,18-24,Android,Power
615,2025-03-27,Bangalore,35-44,Android,Returning
616,2025-10-16,Pune,25-34,iOS,Returning
617,2025-04-14,Mumbai,25-34,iOS,Returning
618,2025-03-24,Delhi NCR,35-44,Android,Returning
619,2025-10-07,Lucknow,25-34,iOS,Returning
620,2025-04-08,Lucknow,35-44,Android,Returning
621,2025-07-27,Bangalore,25-34,iOS,Returning
622,2025-05-04,Jaipur,25-34,iOS,Returning
623,2025-10-20,Bangalore,35-44,Android,Returning
624,2025-05-13,Delhi NCR,18-24,iOS,Power
625,2025-12-21,Delhi NCR,25-34,Android,Returning
626,2025-06-22,Ahmedabad,45+,Android,Returning
627,2025-05-30,Mumbai,25-34,Android,Power
628,2025-03-02,Hyderabad,18-24,Android,Returning
629,2025-08-31,Hyderabad,25-34,iOS,Returning
630,2025-09-15,Pune,35-44,Android,Returning
631,2025-11-30,Bangalore,45+,iOS,Power
632,2025-08-11,Delhi NCR,45+,Web,Returning
633,2025-03-20,Mumbai,25-34,Android,Returning
634,2026-02-10,Hyderabad,25-34,Android,New
635,2026-01-21,Chennai,18-24,Android,Returning
636,2025-10-26,Hyderabad,18-24,Android,Returning
637,2025-09-09,Pune,18-24,Android,Power
638,2025-10-11,Mumbai,18-24,iOS,Power
639,2025-07-02,Ahmedabad,35-44,Android,Returning
640,2025-07-24,Hyderabad,35-44,iOS,Returning
641,2025-10-26,Mumbai,25-34,Android,Power
642,2026-01-02,Bangalore,45+,Android,Returning
643,2025-10-04,Kolkata,45+,Android,Returning
644,2025-04-18,Ahmedabad,25-34,Android,Power
645,2025-03-05,Delhi NCR,25-34,Android,Returning
646,2026-02-28,Chennai,18-24,iOS,New
647,2025-03-18,Mumbai,25-34,iOS,Power
648,2025-08-23,Mumbai,18-24,Android,Power
649,2025-08-22,Hyderabad,25-34,iOS,Returning
650,2025-04-23,Chennai,45+,Android,Returning
651,2025-11-04,Pune,25-34,Android,Returning
652,2025-10-18,Delhi NCR,18-24,iOS,Returning
653,2026-01-02,Mumbai,25-34,Web,Returning
654,2026-01-16,Bangalore,25-34,iOS,Returning
655,2025-09-09,Mumbai,18-24,Android,Returning
656,2025-09-22,Mumbai,18-24,Web,Returning
657,2025-09-09,Delhi NCR,45+,iOS,Returning
658,2025-04-18,Bangalore,18-24,Android,Returning
659,2025-05-02,Delhi NCR,35-44,Web,Returning
660,2025-10-03,Hyderabad,25-34,iOS,Power
661,2025-12-11,Mumbai,25-34,iOS,Returning
662,2025-07-31,Mumbai,18-24,iOS,Returning
663,2025-08-10,Chennai,35-44,Android,Returning
664,2025-06-22,Mumbai,35-44,iOS,Returning
665,2025-07-15,Hyderabad,18-24,Android,Returning
666,2025-09-18,Mumbai,18-24,Web,Power
667,2025-07-17,Bangalore,18-24,iOS,Returning
668,2025-10-05,Mumbai,35-44,iOS,Power
669,2026-02-09,Mumbai,25-34,Android,New
670,2026-01-13,Hyderabad,18-24,iOS,Returning
671,2025-07-11,Ahmedabad,25-34,Android,Returning
672,2025-04-30,Mumbai,25-34,iOS,Returning
673,2026-02-15,Bangalore,35-44,iOS,New
674,2025-10-09,Chennai,25-34,Android,Power
675,2026-02-28,Bangalore,18-24,Android,New
676,2026-01-06,Pune,18-24,Android,Returning
677,2025-06-15,Mumbai,25-34,Android,Returning
678,2025-10-08,Jaipur,18-24,Android,Returning
679,2026-02-17,Bangalore,35-44,Android,New
680,2025-04-05,Delhi NCR,25-34,Android,Returning
681,2025-07-20,Kolkata,25-34,iOS,Power
682,2025-06-02,Hyderabad,25-34,Web,Returning
683,2025-03-08,Bangalore,35-44,iOS,Returning
684,2025-09-26,Chennai,25-34,Android,Power
685,2026-02-21,Hyderabad,35-44,iOS,New
686,2025-10-30,Mumbai,25-34,Android,Power
687,2025-03-18,Chennai,35-44,iOS,Returning
688,2025-09-18,Mumbai,25-34,Android,Power
689,2025-12-01,Pune,18-24,Android,Returning
690,2025-10-16,Lucknow,18-24,iOS,Returning
691,2025-08-27,Delhi NCR,45+,Android,Power
692,2025-04-19,Bangalore,45+,Web,Returning
693,2025-09-04,Mumbai,35-44,iOS,Returning
694,2026-02-01,Mumbai,35-44,Android,New
695,2025-07-24,Ahmedabad,18-24,iOS,Returning
696,2025-03-09,Mumbai,25-34,Android,Returning
697,2026-01-19,Bangalore,45+,Android,Returning
698,2025-07-16,Kolkata,35-44,Android,Returning
699,2025-08-21,Ahmedabad,25-34,Android,Power
700,2025-10-07,Bangalore,25-34,Android,Returning
701,2025-08-12,Hyderabad,25-34,Android,Power
702,2025-08-01,Chennai,25-34,Android,Returning
703,2025-07-24,Jaipur,25-34,Android,Returning
704,2025-07-04,Hyderabad,25-34,iOS,Returning
705,2026-01-14,Hyderabad,18-24,Android,Returning
706,2026-01-25,Mumbai,35-44,Android,Returning
707,2025-06-21,Mumbai,35-44,Android,Returning
708,2025-12-09,Hyderabad,35-44,Android,Returning
709,2025-06-18,Jaipur,35-44,Web,Returning
710,2025-08-16,Kolkata,25-34,iOS,Power
711,2025-05-02,Lucknow,35-44,iOS,Power
712,2026-02-19,Bangalore,25-34,Android,New
713,2025-04-23,Pune,45+,iOS,Power
714,2025-05-19,Kolkata,18-24,Web,Power
715,2025-07-02,Hyderabad,45+,Android,Power
716,2025-06-23,Delhi NCR,18-24,Android,Returning
717,2026-02-24,Bangalore,18-24,Android,New
718,2025-11-02,Kolkata,25-34,Web,Returning
719,2025-05-16,Delhi NCR,25-34,Android,Returning
720,2025-12-26,Ahmedabad,18-24,iOS,Returning
721,2025-10-06,Delhi NCR,25-34,Android,Returning
722,2025-07-20,Pune,35-44,Web,Returning
723,2025-07-05,Hyderabad,18-24,iOS,Returning
724,2025-09-05,Pune,25-34,Web,Returning
725,2025-06-07,Bangalore,25-34,Web,Power
726,2025-03-25,Jaipur,25-34,iOS,Returning
727,2025-05-23,Hyderabad,25-34,iOS,Returning
728,2025-12-28,Delhi NCR,25-34,iOS,Returning
729,2025-07-27,Hyderabad,45+,Android,Power
730,2025-03-24,Delhi NCR,25-34,Android,Returning
731,2025-04-20,Delhi NCR,35-44,Android,Returning
732,2025-05-22,Bangalore,35-44,Android,Returning
733,2025-09-05,Kolkata,35-44,Web,Returning
734,2025-11-23,Bangalore,18-24,Android,Returning
735,2025-11-16,Chennai,18-24,iOS,Returning
736,2025-11-22,Bangalore,25-34,Android,Power
737,2025-04-24,Delhi NCR,35-44,Android,Returning
738,2026-02-23,Jaipur,18-24,Android,New
739,2025-08-16,Hyderabad,45+,Android,Power
740,2025-03-15,Jaipur,18-24,Android,Power
741,2025-10-19,Delhi NCR,18-24,iOS,Power
742,2025-03-08,Mumbai,18-24,iOS,Returning
743,2025-06-15,Kolkata,25-34,iOS,Returning
744,2026-02-06,Chennai,45+,iOS,New
745,2026-01-07,Delhi NCR,18-24,Web,Returning
746,2025-09-17,Delhi NCR,25-34,iOS,Power
747,2025-08-11,Pune,18-24,Android,Power
748,2025-12-08,Bangalore,25-34,Android,Returning
749,2025-10-07,Chennai,18-24,Android,Returning
750,2025-12-06,Delhi NCR,25-34,Android,Returning
751,2025-12-13,Bangalore,25-34,Android,Returning
752,2026-02-28,Lucknow,25-34,Web,New
753,2026-01-09,Delhi NCR,18-24,Android,Returning
754,2025-09-09,Bangalore,18-24,iOS,Returning
755,2025-08-08,Kolkata,25-34,Android,Returning
756,2025-06-14,Delhi NCR,35-44,Android,Power
757,2025-05-17,Bangalore,45+,iOS,Power
758,2026-01-26,Hyderabad,35-44,Android,Returning
759,2025-03-18,Bangalore,45+,Web,Power
760,2025-11-26,Bangalore,25-34,Android,Returning
761,2025-12-19,Delhi NCR,25-34,Web,Returning
762,2026-01-21,Hyderabad,18-24,iOS,Returning
763,2025-09-28,Hyderabad,25-34,iOS,Returning
764,2025-06-24,Chennai,25-34,Web,Returning
765,2025-09-20,Mumbai,35-44,Android,Returning
766,2025-11-03,Hyderabad,18-24,Android,Returning
767,2025-06-15,Jaipur,25-34,Android,Returning
768,2025-04-29,Hyderabad,25-34,Android,Power
769,2025-06-06,Chennai,25-34,Android,Power
770,2026-01-06,Hyderabad,18-24,Web,Returning
771,2025-07-08,Kolkata,35-44,Android,Returning
772,2025-07-22,Ahmedabad,18-24,Web,Returning
773,2025-06-23,Delhi NCR,45+,Web,Power
774,2025-04-22,Bangalore,45+,iOS,Returning
775,2025-11-09,Bangalore,25-34,Web,Power
776,2025-06-19,Bangalore,25-34,iOS,Returning
777,2025-05-02,Mumbai,35-44,Android,Returning
778,2025-08-06,Kolkata,25-34,iOS,Power
779,2025-07-15,Mumbai,18-24,iOS,Power
780,2025-03-25,Bangalore,45+,Android,Returning
781,2025-12-25,Chennai,25-34,Android,Returning
782,2025-12-16,Delhi NCR,18-24,Android,Returning
783,2025-11-18,Ahmedabad,25-34,Android,Returning
784,2025-08-21,Kolkata,18-24,Web,Power
785,2025-06-22,Bangalore,18-24,Android,Returning
786,2025-07-18,Bangalore,25-34,Android,Power
787,2025-05-11,Delhi NCR,25-34,Android,Power
788,2025-04-29,Chennai,25-34,Android,Returning
789,2025-11-23,Mumbai,45+,Android,Returning
790,2025-03-28,Chennai,35-44,Android,Returning
791,2025-05-19,Kolkata,18-24,Web,Power
792,2025-03-31,Delhi NCR,18-24,Android,Returning
793,2025-03-19,Kolkata,25-34,iOS,Returning
794,2025-04-27,Mumbai,25-34,Android,Returning
795,2025-06-25,Ahmedabad,35-44,Web,Returning
796,2025-09-16,Mumbai,25-34,iOS,Returning
797,2025-03-31,Hyderabad,18-24,iOS,Returning
798,2026-01-30,Delhi NCR,25-34,iOS,Returning
799,2025-06-27,Kolkata,35-44,iOS,Returning
800,2025-11-15,Bangalore,45+,Android,Returning
801,2026-01-09,Mumbai,18-24,Android,Returning
802,2025-12-10,Hyderabad,25-34,Android,Returning
803,2025-10-19,Bangalore,18-24,Android,Returning
804,2025-05-20,Chennai,25-34,Android,Power
805,2025-10-14,Ahmedabad,18-24,iOS,Returning
806,2025-08-29,Bangalore,45+,Android,Power
807,2025-04-05,Delhi NCR,25-34,Android,Power
808,2025-06-01,Mumbai,35-44,Web,Returning
809,2025-03-26,Hyderabad,45+,Web,Returning
810,2025-12-22,Bangalore,18-24,Web,Returning
811,2026-01-26,Delhi NCR,25-34,iOS,Returning
812,2025-06-12,Delhi NCR,35-44,Android,Power
813,2026-01-07,Bangalore,25-34,Web,Returning
814,2025-08-08,Lucknow,25-34,Android,Power
815,2025-10-26,Delhi NCR,25-34,Android,Returning
816,2025-07-09,Hyderabad,25-34,Android,Power
817,2026-01-17,Pune,25-34,iOS,Returning
818,2025-07-04,Pune,25-34,Android,Returning
819,2025-11-10,Delhi NCR,18-24,iOS,Returning
820,2025-06-25,Hyderabad,18-24,Android,Returning
821,2025-10-01,Kolkata,18-24,Android,Power
822,2025-08-30,Mumbai,18-24,Android,Returning
823,2025-03-30,Bangalore,25-34,Android,Power
824,2025-11-26,Delhi NCR,18-24,Web,Power
825,2026-02-21,Bangalore,18-24,Web,New
826,2025-03-06,Bangalore,35-44,Android,Returning
827,2025-08-29,Pune,35-44,Web,Power
828,2025-05-24,Mumbai,35-44,iOS,Returning
829,2025-08-18,Bangalore,45+,Android,Power
830,2025-03-14,Hyderabad,18-24,iOS,Returning
831,2025-08-18,Bangalore,18-24,Web,Power
832,2025-09-27,Pune,25-34,Android,Returning
833,2025-11-28,Bangalore,45+,Android,Returning
834,2025-09-22,Jaipur,35-44,Android,Returning
835,2025-12-30,Bangalore,25-34,Android,Returning
836,2025-10-30,Hyderabad,18-24,Android,Returning
837,2026-01-09,Kolkata,25-34,iOS,Returning
838,2025-05-28,Delhi NCR,18-24,iOS,Power
839,2026-02-24,Mumbai,25-34,Android,New
840,2025-11-29,Chennai,45+,Android,Returning
841,2025-09-12,Bangalore,25-34,iOS,Returning
842,2025-04-18,Ahmedabad,45+,Android,Returning
843,2026-02-07,Lucknow,25-34,iOS,New
844,2025-04-09,Bangalore,25-34,Web,Returning
845,2026-02-28,Bangalore,35-44,Web,New
846,2025-10-19,Bangalore,25-34,iOS,Returning
847,2025-07-11,Delhi NCR,25-34,Android,Returning
848,2026-02-17,Pune,35-44,Android,New
849,2025-03-20,Pune,35-44,iOS,Returning
850,2026-01-14,Bangalore,18-24,Web,Returning
851,2026-01-26,Mumbai,25-34,Android,Returning
852,2025-12-13,Delhi NCR,25-34,Android,Returning
853,2025-07-26,Delhi NCR,45+,iOS,Returning
854,2025-05-04,Kolkata,45+,Android,Returning
855,2025-12-18,Mumbai,18-24,Android,Returning
856,2025-05-23,Pune,18-24,Web,Returning
857,2025-06-25,Chennai,45+,Android,Returning
858,2026-01-13,Pune,18-24,Android,Returning
859,2025-10-31,Bangalore,18-24,iOS,Returning
860,2025-07-30,Chennai,18-24,iOS,Returning
861,2025-07-05,Hyderabad,18-24,Android,Power
862,2026-01-04,Pune,25-34,Android,Returning
863,2025-03-16,Bangalore,25-34,iOS,Returning
864,2025-11-14,Bangalore,25-34,Android,Returning
865,2025-04-16,Hyderabad,45+,Android,Returning
866,2026-01-12,Mumbai,18-24,Android,Returning
867,2025-12-30,Bangalore,18-24,iOS,Returning
868,2025-03-29,Lucknow,35-44,iOS,Returning
869,2026-02-03,Mumbai,35-44,iOS,New
870,2025-05-13,Delhi NCR,18-24,iOS,Returning
871,2025-06-17,Delhi NCR,25-34,iOS,Power
872,2026-02-21,Hyderabad,25-34,Android,New
873,2025-11-08,Mumbai,25-34,Web,Power
874,2025-03-11,Hyderabad,18-24,Web,Power
875,2025-06-21,Mumbai,25-34,Android,Power
876,2025-09-02,Mumbai,18-24,Android,Power
877,2025-08-06,Chennai,35-44,iOS,Power
878,2025-05-02,Delhi NCR,25-34,iOS,Returning
879,2025-10-25,Lucknow,25-34,Android,Power
880,2026-01-04,Mumbai,18-24,iOS,Returning
881,2025-07-30,Bangalore,18-24,iOS,Power
882,2026-02-15,Mumbai,25-34,iOS,New
883,2026-02-01,Delhi NCR,35-44,Android,New
884,2025-12-13,Lucknow,35-44,Android,Returning
885,2025-07-28,Ahmedabad,35-44,iOS,Returning
886,2025-09-28,Mumbai,18-24,Web,Returning
887,2026-02-15,Hyderabad,25-34,Android,New
888,2025-08-26,Hyderabad,18-24,iOS,Returning
889,2025-04-23,Delhi NCR,18-24,Android,Power
890,2026-02-22,Mumbai,35-44,iOS,New
891,2026-02-26,Ahmedabad,35-44,Web,New
892,2025-11-10,Jaipur,35-44,iOS,Returning
893,2025-07-06,Lucknow,35-44,Web,Returning
894,2025-03-03,Pune,45+,iOS,Returning
895,2025-07-05,Chennai,18-24,iOS,Returning
896,2025-05-31,Delhi NCR,45+,Android,Returning
897,2025-05-11,Mumbai,25-34,Android,Power
898,2025-07-17,Mumbai,35-44,Android,Power
899,2026-02-14,Chennai,25-34,Android,New
900,2025-08-21,Pune,25-34,Android,Power
901,2025-11-02,Kolkata,35-44,iOS,Returning
902,2026-02-01,Ahmedabad,25-34,Web,New
903,2025-08-11,Kolkata,45+,iOS,Power
904,2026-01-21,Lucknow,18-24,Android,Returning
905,2025-06-01,Delhi NCR,25-34,Web,Returning
906,2025-07-13,Pune,18-24,Android,Returning
907,2025-12-05,Hyderabad,18-24,iOS,Returning
908,2025-10-26,Delhi NCR,18-24,Web,Power
909,2025-05-05,Lucknow,18-24,Web,Power
910,2026-02-04,Ahmedabad,25-34,Android,New
911,2025-10-07,Mumbai,25-34,iOS,Power
912,2026-02-16,Mumbai,18-24,iOS,New
913,2025-08-01,Chennai,18-24,Android,Returning
914,2026-02-04,Hyderabad,45+,Android,New
915,2025-12-23,Jaipur,18-24,Android,Returning
916,2025-12-24,Delhi NCR,25-34,Android,Returning
917,2025-07-11,Mumbai,18-24,iOS,Returning
918,2025-11-12,Delhi NCR,18-24,Android,Returning
919,2025-10-06,Mumbai,25-34,iOS,Power
920,2025-11-10,Mumbai,25-34,iOS,Power
921,2025-07-16,Ahmedabad,25-34,Web,Returning
922,2025-11-10,Delhi NCR,18-24,Android,Power
923,2026-01-26,Bangalore,25-34,Web,Returning
924,2025-11-10,Mumbai,35-44,Web,Power
925,2025-06-10,Delhi NCR,18-24,iOS,Returning
926,2025-07-08,Pune,18-24,iOS,Power
927,2025-12-08,Hyderabad,18-24,Android,Returning
928,2026-01-18,Pune,25-34,Web,Returning
929,2025-11-20,Bangalore,18-24,iOS,Returning
930,2026-02-23,Delhi NCR,25-34,Android,New
931,2025-09-02,Bangalore,18-24,Android,Returning
932,2025-05-23,Delhi NCR,18-24,iOS,Returning
933,2025-04-15,Kolkata,18-24,Android,Returning
934,2025-07-18,Delhi NCR,25-34,iOS,Returning
935,2025-04-20,Chennai,18-24,Android,Returning
936,2025-07-15,Mumbai,25-34,iOS,Returning
937,2025-05-16,Chennai,25-34,iOS,Power
938,2025-10-02,Ahmedabad,25-34,Web,Returning
939,2025-05-28,Hyderabad,35-44,iOS,Power
940,2025-08-15,Hyderabad,35-44,iOS,Returning
941,2025-12-21,Jaipur,25-34,Web,Returning
942,2025-11-09,Hyderabad,45+,iOS,Returning
943,2026-02-25,Delhi NCR,18-24,iOS,New
944,2025-03-16,Delhi NCR,18-24,Android,Power
945,2025-04-04,Chennai,25-34,iOS,Power
946,2025-04-17,Pune,25-34,Android,Power
947,2025-03-16,Delhi NCR,25-34,Web,Returning
948,2025-11-26,Delhi NCR,18-24,Android,Returning
949,2025-09-30,Lucknow,25-34,Android,Returning
950,2025-04-24,Mumbai,45+,Android,Power
951,2025-10-15,Bangalore,25-34,Android,Power
952,2025-06-27,Mumbai,45+,Android,Power
953,2025-07-01,Kolkata,25-34,Android,Returning
954,2026-01-29,Mumbai,18-24,Web,Returning
955,2026-01-20,Chennai,25-34,Android,Returning
956,2025-07-15,Mumbai,25-34,Android,Returning
957,2026-01-24,Chennai,25-34,iOS,Returning
958,2025-07-21,Kolkata,25-34,Android,Returning
959,2026-02-23,Bangalore,25-34,Web,New
960,2025-04-13,Bangalore,18-24,Android,Returning
961,2025-07-24,Bangalore,18-24,iOS,Power
962,2025-12-16,Delhi NCR,25-34,Android,Returning
963,2026-02-25,Pune,45+,Android,New
964,2025-03-31,Delhi NCR,18-24,iOS,Returning
965,2025-10-18,Chennai,35-44,Android,Returning
966,2025-11-03,Delhi NCR,25-34,Web,Returning
967,2025-11-27,Delhi NCR,18-24,Android,Power
968,2025-12-29,Delhi NCR,18-24,iOS,Returning
969,2025-08-19,Hyderabad,18-24,Web,Returning
970,2025-03-31,Bangalore,45+,Android,Returning
971,2025-08-10,Pune,25-34,iOS,Power
972,2026-02-03,Delhi NCR,45+,Android,New
973,2025-09-09,Mumbai,35-44,iOS,Returning
974,2025-05-05,Pune,25-34,iOS,Power
975,2025-10-19,Kolkata,25-34,Android,Returning
976,2025-04-09,Mumbai,25-34,Android,Returning
977,2025-11-03,Hyderabad,25-34,iOS,Returning
978,2025-04-11,Delhi NCR,18-24,Web,Power
979,2025-05-30,Pune,25-34,Web,Returning
980,2025-08-01,Kolkata,25-34,iOS,Power
981,2025-07-19,Kolkata,18-24,Android,Power
982,2026-02-09,Pune,25-34,Web,New
983,2025-11-08,Delhi NCR,35-44,Web,Returning
984,2025-10-12,Kolkata,25-34,Android,Power
985,2026-01-13,Hyderabad,25-34,Android,Returning
986,2026-02-28,Mumbai,18-24,Web,New
987,2025-12-01,Bangalore,35-44,Web,Returning
988,2025-10-10,Jaipur,25-34,Android,Power
989,2025-04-15,Ahmedabad,45+,Web,Returning
990,2026-01-22,Mumbai,45+,Android,Returning
991,2025-05-12,Pune,45+,Web,Power
992,2025-10-13,Pune,18-24,Android,Returning
993,2025-03-10,Delhi NCR,25-34,Android,Returning
994,2025-04-02,Bangalore,45+,Android,Power
995,2025-06-15,Chennai,35-44,Web,Returning
996,2025-09-21,Bangalore,45+,Android,Returning
997,2025-09-04,Mumbai,25-34,iOS,Returning
998,2026-02-19,Chennai,25-34,Android,New
999,2025-06-13,Ahmedabad,18-24,iOS,Returning
1000,2025-10-14,Chennai,35-44,Android,Returning
1001,2025-09-10,Pune,35-44,Android,Returning
1002,2026-02-16,Delhi NCR,18-24,Android,New
1003,2025-09-14,Delhi NCR,18-24,Android,Returning
1004,2025-10-22,Hyderabad,25-34,iOS,Returning
1005,2025-12-07,Delhi NCR,25-34,Android,Returning
1006,2025-04-14,Kolkata,18-24,Android,Power
1007,2025-04-16,Mumbai,18-24,Android,Power
1008,2025-11-20,Bangalore,18-24,Android,Returning
1009,2025-04-06,Bangalore,18-24,Android,Power
1010,2025-06-01,Jaipur,45+,Android,Power
1011,2025-06-09,Mumbai,35-44,iOS,Returning
1012,2026-01-22,Mumbai,35-44,Android,Returning
1013,2025-11-27,Delhi NCR,35-44,iOS,Returning
1014,2025-11-26,Kolkata,25-34,Android,Power
1015,2025-04-30,Delhi NCR,35-44,Android,Returning
1016,2025-12-22,Delhi NCR,45+,iOS,Returning
1017,2025-04-17,Mumbai,25-34,Web,Power
1018,2025-07-08,Chennai,25-34,Android,Returning
1019,2025-04-01,Mumbai,35-44,Android,Returning
1020,2025-10-15,Delhi NCR,45+,Android,Returning
1021,2025-12-15,Delhi NCR,18-24,Web,Returning
1022,2026-01-25,Hyderabad,18-24,iOS,Returning
1023,2026-02-28,Pune,45+,Web,New
1024,2025-05-09,Hyderabad,45+,Android,Power
1025,2025-04-15,Jaipur,25-34,iOS,Returning
1026,2025-12-31,Jaipur,25-34,iOS,Returning
1027,2025-04-15,Delhi NCR,18-24,iOS,Returning
